,holding,total
1997-12-15,[],100.0
1997-12-22,[],100.0
1997-12-29,[],100.0
1998-01-05,[],100.0
1998-01-12,[],100.0
1998-01-19,[],100.0
1998-01-26,[],100.0
1998-02-02,[],100.0
1998-02-09,[],100.0
1998-02-16,[],100.0
1998-02-23,[],100.0
1998-03-02,[],100.0
1998-03-09,[],100.0
1998-03-16,[],100.0
1998-03-23,[],100.0
1998-03-30,[],100.0
1998-04-06,[],100.0
1998-04-13,[],100.0
1998-04-20,[],100.0
1998-04-27,[],100.0
1998-05-04,[],100.0
1998-05-11,[],100.0
1998-05-18,[],100.0
1998-05-25,[],100.0
1998-06-01,[],100.0
1998-06-08,[],100.0
1998-06-15,[],100.0
1998-06-22,[],100.0
1998-06-29,[],100.0
1998-07-06,[],100.0
1998-07-13,[],100.0
1998-07-20,[],100.0
1998-07-27,[],100.0
1998-08-03,[],100.0
1998-08-10,[],100.0
1998-08-17,[],100.0
1998-08-24,[],100.0
1998-08-31,[],100.0
1998-09-07,[],100.0
1998-09-14,[],100.0
1998-09-21,[],100.0
1998-09-28,[],100.0
1998-10-05,[],100.0
1998-10-12,[],100.0
1998-10-19,[],100.0
1998-10-26,[],100.0
1998-11-02,[],100.0
1998-11-09,[],100.0
1998-11-16,[],100.0
1998-11-23,[],100.0
1998-11-30,[],100.0
1998-12-07,[],100.0
1998-12-14,[],100.0
1998-12-21,[],100.0
1998-12-28,[],100.0
1999-01-04,[],100.0
1999-01-11,[],100.0
1999-01-18,[],100.0
1999-01-25,[],100.0
1999-02-01,[],100.0
1999-02-08,[],100.0
1999-02-15,[],100.0
1999-02-22,[],100.0
1999-03-01,[],100.0
1999-03-08,[],100.0
1999-03-15,[],100.0
1999-03-22,[],100.0
1999-03-29,[],100.0
1999-04-05,[],100.0
1999-04-12,[],100.0
1999-04-19,[],100.0
1999-04-26,[],100.0
1999-05-03,[],100.0
1999-05-10,[],100.0
1999-05-17,[],100.0
1999-05-24,[],100.0
1999-05-31,[],100.0
1999-06-07,[],100.0
1999-06-14,[],100.0
1999-06-21,[],100.0
1999-06-28,[],100.0
1999-07-05,[],100.0
1999-07-12,[],100.0
1999-07-19,[],100.0
1999-07-26,"[('REX', 16.52777862548828, 6.0504198577409065)]",100.0
1999-08-02,"[('REX', 16.666667938232422, 6.0504198577409065)]",100.84033865585513
1999-08-09,[],94.45377410356414
1999-08-16,[],94.45377410356414
1999-08-23,"[('REX', 17.666667938232422, 2.673219829392865), ('SRT', 44.0, 1.0733383420859561)]",94.45377410356414
1999-08-30,"[('REX', 17.55555534362793, 2.523098851867308), ('SRT', 38.8125, 1.1412406191665214)]",88.58880306280122
1999-09-06,"[('BB', 6.1354169845581055, 4.722329971541888), ('CYD', 1.9375, 14.954045684689493), ('SRT', 39.5, 0.7335054054198961)]",86.92039054225768
1999-09-13,"[('BB', 5.5520830154418945, 3.717242589168997), ('CTS', 58.6875, 0.3516666997844931), ('CYD', 1.75, 11.793393967772824), ('SRT', 41.125, 0.5018465518201202)]",82.55375777440976
1999-09-20,"[('SRT', 41.125, 1.8202762880726424)]",74.85886234698742
1999-09-27,"[('SRT', 50.0625, 1.8202762880726424)]",91.12758167163666
1999-10-04,"[('SRT', 53.125, 1.8202762880726424)]",96.70217780385913
1999-10-11,"[('SRT', 57.0, 1.8202762880726424)]",103.75574842014062
1999-10-18,"[('SRT', 55.125, 1.8202762880726424)]",100.34273038000441
1999-10-25,"[('SRT', 45.375, 1.8202762880726424)]",82.59503657129615
1999-11-01,"[('SRT', 34.6875, 1.8202762880726424)]",63.14083374251978
1999-11-08,"[('SRT', 40.0625, 0.9101381440363212), ('WOLF', 28.71875, 1.269637759145336)]",72.92481879091024
1999-11-15,"[('WOLF', 29.5625, 2.3009993769116535)]",68.02329407995076
1999-11-22,"[('ASXC', 568.75, 0.05967426955507145), ('WOLF', 29.5, 1.1504996884558267)]",67.87948161889378
1999-11-29,"[('ASXC', 568.75, 0.042037488616655204), ('STM', 43.79166793823242, 0.5459673672271568), ('WOLF', 32.84375, 0.7279565107736676)]",71.72646495216794
1999-12-06,"[('ASXC', 446.875, 0.030974149544454883), ('CLS', 43.375, 0.31911407671880754), ('CIEN', 251.5625, 0.05502240229636085), ('STM', 45.60416793823242, 0.3035155272742986), ('WOLF', 35.0625, 0.3947685726254054)]",69.20786538839138
1999-12-13,"[('ASXC', 528.125, 0.022464644788752628), ('CLS', 45.8125, 0.2589716895838468), ('CIEN', 222.25, 0.05338195963581544), ('ORCL', 22.671875, 0.5232977214747339), ('STM', 46.33333206176758, 0.2560605939854215), ('WOLF', 35.25, 0.3365713625265243)]",71.1848431743599
1999-12-20,"[('ASXC', 503.75, 0.02142792545058459), ('GIB', 19.8125, 0.5448235934754315), ('CLS', 54.0, 0.19989476751355534), ('CIEN', 203.0, 0.053173977565182204), ('ORCL', 26.671875, 0.40470785971109974), ('STM', 49.66666793823242, 0.21733524502099194), ('WOLF', 37.875, 0.284998480415366)]",75.56022212012391
1999-12-27,"[('ASXC', 503.75, 0.019535307362983114), ('GIB', 21.40625, 0.4597213937099092), ('CLS', 55.5, 0.17731371322707648), ('CIEN', 201.25, 0.04889893706386457), ('ENZ', 37.84431457519531, 0.26003671078648294), ('ORCL', 28.015625, 0.3512650916801872), ('STM', 50.47916793823242, 0.19494994640451146), ('WOLF', 42.6875, 0.23053378820738493)]",78.72728867282196
2000-01-03,"[('ASXC', 617.5, 0.015334021666893334), ('GIB', 21.5, 0.4404073664793783), ('CLS', 46.0, 0.20584257346318768), ('CIEN', 202.125, 0.04684605258778792), ('ENZ', 37.021610260009766, 0.25576300741123237), ('ORCL', 25.84375, 0.3663848465995312), ('STM', 43.70833206176758, 0.21663508838373444), ('WOLF', 37.03125, 0.2556964288082804)]",75.75006703445307
2000-01-10,"[('ASXC', 650.0, 0.014442458259409742), ('GIB', 21.21875, 0.44241992900695526), ('CLS', 47.0, 0.19973612486417727), ('CIEN', 233.84375, 0.04014474566293233), ('ENZ', 49.36214828491211, 0.19017806547705943), ('ORCL', 26.703125, 0.3515542794566678), ('QGEN', 26.231159210205078, 0.35787964204662914), ('STM', 51.29166793823242, 0.18302383693042057), ('WOLF', 43.125, 0.21768342883748015)]",84.488380817547
2000-01-17,"[('ASXC', 621.5625, 0.014381404937789253), ('BB', 11.59375, 0.7710138658022324), ('GIB', 17.25, 0.5181995366170802), ('CLS', 45.625, 0.19592201658399194), ('CIEN', 258.34375, 0.03460096095471492), ('GLW', 54.0, 0.1655359630860117), ('ENZ', 100.36970520019531, 0.08906016002353705), ('ORCL', 29.84375, 0.2995247583378306), ('QGEN', 31.44490623474121, 0.28427313282202255), ('STM', 55.83333206176758, 0.1601004574965294), ('WOLF', 51.375, 0.17399400499551596)]",98.32836207309096
2000-01-24,"[('ASXC', 1007.5, 0.008551285901618135), ('BB', 10.583333015441895, 0.8140555091018785), ('GIB', 17.5, 0.49230974547887263), ('CLS', 39.59375, 0.21759546761497134), ('CIEN', 231.4375, 0.03722568963923423), ('GLW', 49.0, 0.17582490909959736), ('ENZ', 73.42619323730469, 0.117334430208526), ('ORCL', 23.6875, 0.36371168531420667), ('QGEN', 28.32640266418457, 0.30414806454663107), ('STM', 54.625, 0.15771936926096605), ('WOLF', 50.25, 0.17145115514189593)]",94.76962600468298
2000-01-31,"[('ASXC', 1105.0, 0.008525081034201574), ('BHC', 29.0, 0.3248349842342324), ('BB', 15.541666984558105, 0.6061263925003978), ('GIB', 19.875, 0.4739730587568674), ('CLS', 49.5, 0.19030736450086344), ('CIEN', 264.46875, 0.03561938619512793), ('GLW', 54.95833206176758, 0.17140648541162742), ('ENZ', 56.76647186279297, 0.16594680334479495), ('ORCL', 28.90625, 0.3258885031020191), ('QGEN', 34.75831604003906, 0.271020452542676), ('STM', 68.77083587646484, 0.13697978834683003), ('WOLF', 71.65625, 0.13146396221952364)]",113.04257451351288
2000-02-07,"[('ASXC', 950.625, 0.010084786301677416), ('BHC', 29.625, 0.3236067503133196), ('BB', 17.666667938232422, 0.5426518464913918), ('GIB', 18.375, 0.521733332137801), ('CLS', 48.5, 0.19766700985633182), ('CIEN', 339.5, 0.028238144265190262), ('GLW', 55.25, 0.17351764666121436), ('ENZ', 49.46498489379883, 0.19381083403977645), ('ORCL', 29.84375, 0.32123476366180836), ('QGEN', 34.04365921020508, 0.2816045689694337), ('STM', 68.66666412353516, 0.13961432523917014), ('WOLF', 80.15625, 0.1196020270163848)]",115.04219973638513
2000-02-14,"[('ASXC', 918.125, 0.010334484106711419), ('BHC', 33.75, 0.2811362435696125), ('BB', 18.083332061767578, 0.5247013209769578), ('GIB', 17.5, 0.5421913268842526), ('CLS', 47.4375, 0.2000178808005148), ('CIEN', 403.59375, 0.023509651030211496), ('GLW', 64.4375, 0.1472488569617757), ('ENZ', 65.81620025634766, 0.14416432707324692), ('MEI', 17.680950164794922, 0.5366424390113921), ('ORCL', 29.28125, 0.3240417748721254), ('QGEN', 40.28066635131836, 0.2355558902059691), ('STM', 62.04166793823242, 0.1529350924272515), ('WOLF', 84.46875, 0.11232968666488401)]",123.34852686616748
2000-02-21,"[('ASXC', 747.5, 0.013428714846677308), ('BHC', 31.8125, 0.3155352250810621), ('BB', 23.15625, 0.43348833891028504), ('GIB', 17.5, 0.573597962736645), ('CLS', 46.4375, 0.21616073965849342), ('CIEN', 474.6875, 0.02114646867231871), ('GLW', 62.60416793823242, 0.16034019264971486), ('ENZ', 65.40484619140625, 0.15347432082502485), ('MEI', 18.932180404663086, 0.5302064597598536), ('ORCL', 35.3125, 0.284260937285417), ('QGEN', 48.33679962158203, 0.20766712787102706), ('STM', 66.85416412353516, 0.15014718199666416), ('WOLF', 87.9375, 0.11414884830580001)]",130.49353652258674
2000-02-28,"[('ASXC', 905.9375, 0.00919034041793407), ('BHC', 30.5, 0.27297947614334905), ('BB', 25.114582061767578, 0.33151553157027397), ('GIB', 16.6875, 0.49892878036687016), ('CLS', 49.5, 0.1681994751994373), ('CIEN', 592.59375, 0.01404988497157141), ('GLW', 68.41666412353516, 0.1216936564948373), ('ENZ', 71.98646545410156, 0.11565888073336102), ('INS', 9.75, 0.8539357971663739), ('JNPR', 132.21875, 0.06297044876291862), ('MEI', 23.23548126220703, 0.3583258693210002), ('ORCL', 37.5, 0.22202330726325722), ('QGEN', 45.21829605102539, 0.18412622211542498), ('STM', 70.97916412353516, 0.1173002545913536), ('VHC', 33.796875, 0.2463504102782327), ('VSH', 34.25, 0.24309121233203346), ('WOLF', 96.5, 0.08627848727846783)]",141.53985838032648
2000-03-06,"[('ASXC', 877.5, 0.01009412091136616), ('BB', 22.5, 0.39367071554328026), ('GIB', 15.375, 0.5761034861608979), ('CLS', 51.9375, 0.17054327027145713), ('CIEN', 570.0625, 0.015537929787915896), ('GLW', 63.83333206176758, 0.13876122103657162), ('ENZ', 71.57511138916016, 0.12375239001116332), ('INS', 10.25, 0.8641552292413469), ('JNPR', 141.21875, 0.06272248621180831), ('MEI', 21.32939910888672, 0.4152761666892605), ('ORCL', 40.8125, 0.21703132863029231), ('QGEN', 57.69230651855469, 0.15353158218548732), ('STM', 69.625, 0.12721854362260404), ('VHC', 33.375, 0.2653959880067058), ('VSH', 37.625, 0.23541770364714434), ('WOLF', 97.0, 0.09131537216210109)]",141.7214575955809
2000-03-13,"[('ASXC', 788.125, 0.010442470497207373), ('BB', 22.145832061767578, 0.3716262291548635), ('GIB', 16.0, 0.5143732537882225), ('CLS', 60.0625, 0.1370234682307856), ('CIEN', 499.1875, 0.016486735065704892), ('GLW', 63.125, 0.13037579501958907), ('ENZ', 65.2505874633789, 0.12612870443856972), ('INS', 11.625, 0.7079545858590589), ('JNPR', 124.96875, 0.06585624054502874), ('MEI', 18.09023094177246, 0.45494013244505305), ('ORCL', 39.90625, 0.2062326593105481), ('QGEN', 46.25779724121094, 0.17791534728072833), ('STM', 60.66666793823242, 0.13565887727657766), ('VHC', 25.875, 0.31806655306711346), ('VSH', 35.25, 0.23347438469820028), ('WOLF', 75.6875, 0.10873621219635422)]",131.67955296978496
2000-03-20,"[('ASXC', 731.25, 0.011713799778410307), ('BB', 24.625, 0.34784633859746344), ('GIB', 17.25, 0.4965632514760891), ('CLS', 53.0, 0.16161728467853842), ('CIEN', 568.3125, 0.015072193710260706), ('GLW', 71.45833587646484, 0.11987007509901582), ('ENZ', 65.81620025634766, 0.13014601351338898), ('INS', 9.625, 0.8899445286194844), ('JNPR', 134.5, 0.06368562147184043), ('MEI', 17.44707489013672, 0.4909542798377599), ('ORCL', 43.5, 0.19691301351638016), ('QGEN', 45.21829605102539, 0.1894303155142507), ('STM', 66.16666412353516, 0.12945667129251198), ('VHC', 30.375, 0.2819988835543222), ('VSH', 37.5, 0.22841909567900098), ('WOLF', 83.90625, 0.10208674667217921)]",137.0514574074006
2000-03-27,"[('ASXC', 723.125, 0.011990129220792643), ('BB', 17.75, 0.4884711094527144), ('CLS', 53.0625, 0.1633990519252896), ('CIEN', 441.4375, 0.019641199927024053), ('GLW', 64.66666412353516, 0.13407777114066624), ('ENZ', 57.17782211303711, 0.15163855271795584), ('INS', 9.375, 0.9248386338971392), ('JNPR', 131.78125, 0.06579359501283892), ('MEI', 18.8971004486084, 0.4588197123873665), ('ORCL', 39.03125, 0.222138983321971), ('QGEN', 35.34303665161133, 0.2453202388423064), ('STM', 62.39583206176758, 0.1389573935676123), ('VSH', 37.08333206176758, 0.23380752782257958), ('WOLF', 56.4375, 0.15362768004935867)]",121.38507069899951
2000-04-03,"[('ASXC', 670.3125, 0.011019431732085149), ('BB', 16.59375, 0.4451352366350781), ('CLS', 50.0625, 0.14754482562623375), ('CIEN', 463.75, 0.015927682658573212), ('GLW', 65.33333587646484, 0.11305810018456698), ('ENZ', 51.9330940246582, 0.1422303633480066), ('FL', 11.8125, 0.6253090228921334), ('INS', 8.125, 0.9091031178970248), ('JNPR', 134.7109375, 0.054831945868636885), ('MEI', 20.8382625579834, 0.3544663482552906), ('ORCL', 43.5625, 0.1695601224198181), ('QGEN', 44.178794860839844, 0.16719475613085813), ('STM', 65.16666412353516, 0.11334726017141149), ('SKX', 2.9166669845581055, 2.5325012666924076), ('TYL', 8.0, 0.9233078541141658), ('VSH', 44.0, 0.1678741552934847), ('WOLF', 63.1875, 0.11689753246944928)]",125.56986815952655
2000-04-10,"[('ASXC', 666.25, 0.0110585209333435), ('CLS', 41.0, 0.17970096516683187), ('CIEN', 308.0, 0.023921232376104242), ('GLW', 48.0, 0.15349457441333555), ('ENZ', 28.794586181640625, 0.2558723895305627), ('FL', 9.625, 0.7654794360353357), ('ORCL', 31.25, 0.23576766629888343), ('QGEN', 30.925155639648438, 0.23824421961498865), ('STM', 51.58333206176758, 0.14283178843541425), ('SKX', 2.5833330154418945, 2.852028572313125), ('VSH', 36.25, 0.2032479881886926), ('WOLF', 44.5, 0.16556718138966534)]",88.41287486208128
2000-04-17,"[('ASXC', 763.75, 0.01113007500472531), ('CLS', 49.8125, 0.17065184009754492), ('CIEN', 339.5, 0.02503857079487174), ('GLW', 50.70833206176758, 0.16763704186728962), ('ENZ', 29.000261306762695, 0.2931213169060882), ('FL', 11.125, 0.7640984076277714), ('ORCL', 35.40625, 0.24008740786892022), ('QGEN', 36.382537841796875, 0.23364491014404523), ('STM', 61.5625, 0.13808072746979014), ('SKX', 2.9166669845581055, 2.9144893228689437), ('VSH', 43.25, 0.19654554415858858), ('WOLF', 59.5, 0.142867139241327)]",102.00713741830747
2000-04-24,"[('ASGN', 31.375, 0.26635339035882266), ('ARW', 43.8125, 0.19074094430831523), ('ASXC', 658.125, 0.01269794890409582), ('CLS', 54.5625, 0.15316082698754752), ('CIEN', 432.6875, 0.01931379488085064), ('GLW', 65.83333587646484, 0.1269393007547047), ('ENZ', 33.73080062866211, 0.2477509417729918), ('FL', 11.875, 0.7037336945269946), ('ORCL', 39.96875, 0.2090842876624378), ('QGEN', 37.71439743041992, 0.22158215938424486), ('STM', 63.22916793823242, 0.13216744573757044), ('SKX', 3.7708330154418945, 2.2161781198706154), ('VSH', 56.0, 0.14922924325907252), ('WOLF', 72.75, 0.11487062024066064)]",116.99572671511285
2000-05-01,"[('ASGN', 28.5, 0.25597281186735327), ('ARW', 41.5625, 0.17552421385189937), ('ASXC', 702.8125, 0.010380044660872662), ('CLS', 48.3125, 0.15100077905758483), ('CIEN', 481.46875, 0.01515202209534797), ('GLW', 63.02083206176758, 0.11575894667765443), ('ENZ', 33.88505935668945, 0.21529326720153358), ('FL', 12.6875, 0.574993114342429), ('NSP', 12.5, 0.5836180110575654), ('ORCL', 38.40625, 0.1899489051448545), ('QGEN', 40.67047882080078, 0.17937396730348915), ('PWR', 55.625, 0.13115011484439673), ('STM', 68.16666412353516, 0.1070204216682627), ('SKX', 3.6666669845581055, 1.98960668338381), ('VSH', 54.16666793823242, 0.13468107631317644), ('WOLF', 69.625, 0.1047788170659902)]",116.72360221151308
2000-05-08,"[('ASGN', 28.9375, 0.23336453738154228), ('ARW', 39.9375, 0.16908885885391875), ('ASXC', 658.125, 0.010260947844981393), ('CLS', 44.9375, 0.15027507761843403), ('CIEN', 480.375, 0.014057738850852729), ('CRK', 33.125, 0.20386373737293223), ('GLW', 62.57291793823242, 0.10792186976392011), ('ENZ', 31.982559204101562, 0.21114590165793712), ('FL', 12.0, 0.5627488583731983), ('NSP', 13.484375, 0.5008008380424291), ('ORCL', 37.09375, 0.18205186319739525), ('QGEN', 37.0322265625, 0.18235431480419453), ('PWR', 52.75, 0.12801869763940057), ('STM', 64.875, 0.10409227438116964), ('SKX', 4.25, 1.5889379530537364), ('VSH', 56.79166793823242, 0.11890804664907961), ('WOLF', 66.1875, 0.1020281216314014)]",114.80076710813246
2000-05-15,"[('ASGN', 29.0, 0.23648191105171723), ('ASXC', 585.0, 0.011723034906837265), ('CLS', 43.0, 0.15948780047673952), ('CIEN', 407.75, 0.016819069087675782), ('CRK', 38.4375, 0.17841887272845008), ('GLW', 60.8125, 0.11277246323535128), ('ENZ', 30.645666122436523, 0.22378287987282125), ('FL', 11.1875, 0.6130033895418816), ('NSP', 11.53125, 0.5947295757615003), ('ORCL', 35.03125, 0.19576736258340197), ('QGEN', 35.86278533935547, 0.1912281869800538), ('PWR', 51.375, 0.1334885726617966), ('STM', 60.625, 0.11312124404948123), ('SKX', 4.2291669845581055, 1.6215901253226046), ('VSH', 58.0, 0.11824095552585862), ('WOLF', 61.0625, 0.11231075407164463)]",109.7276067279968
2000-05-22,"[('ASXC', 479.375, 0.01736090987840207), ('CIEN', 348.90625, 0.023852786165220578), ('CRK', 37.8125, 0.22009616325180809), ('GLW', 56.0, 0.14861403880283916), ('FL', 10.375, 0.8021577034177343), ('NSP', 11.890625, 0.6999115835340021), ('ORCL', 33.5, 0.2484294379987759), ('QGEN', 35.47297286987305, 0.2346120299386336), ('STM', 57.9375, 0.14364420579001497), ('SKX', 3.6666669845581055, 2.2697414867529835), ('VSH', 46.66666793823242, 0.17833684170411368), ('WOLF', 52.46875, 0.15861605570856924)]",99.86863407550791
2000-05-29,"[('ASXC', 495.625, 0.019405890360883457), ('CIEN', 484.09375, 0.019868144156194673), ('CRK', 39.0625, 0.24622193689888933), ('GLW', 69.625, 0.13814067375386518), ('FL', 10.8125, 0.889530118854369), ('NSP', 13.4375, 0.7157614444735154), ('ORCL', 40.09375, 0.23988887071209014), ('QGEN', 42.60329818725586, 0.2257582116726812), ('STM', 69.09375, 0.1392028137148854), ('SKX', 3.5833330154418945, 2.6841056548931364), ('VSH', 51.16666793823242, 0.18797480464672064), ('WOLF', 70.0, 0.13740063443018377)]",115.41653292135437
2000-06-05,"[('ASXC', 654.0625, 0.014262443210817039), ('CIEN', 489.5625, 0.01905482806092178), ('CRK', 37.1875, 0.25085120706084085), ('GLW', 70.66666412353516, 0.13200749431538827), ('FL', 10.3125, 0.9045846557648504), ('NSP', 15.25, 0.6117068368901651), ('ORCL', 41.34375, 0.22563336084837537), ('QGEN', 43.399166107177734, 0.2149472005876211), ('PWR', 57.375, 0.16258874531721165), ('STM', 67.6875, 0.13781760683397998), ('SKX', 4.2291669845581055, 2.2057604480116626), ('VSH', 47.91666793823242, 0.19468234466136244), ('WOLF', 75.3125, 0.1238642889636517)]",121.27088041347524
2000-06-12,"[('ASXC', 560.625, 0.017254689882275732), ('CIEN', 508.375, 0.01902810034964511), ('CRK', 43.125, 0.22431096846958454), ('GLW', 82.0, 0.11796842091769308), ('FL', 10.5625, 0.915825847597712), ('NSP', 15.765625, 0.6135760881824116), ('ORCL', 40.9375, 0.2362970507542188), ('QGEN', 45.67307662963867, 0.2117967789578129), ('PWR', 62.0625, 0.15586562763747566), ('STM', 62.0625, 0.15586562763747566), ('SKX', 4.75, 2.0365074768949123), ('VSH', 46.5, 0.20803033366130824), ('WOLF', 80.75, 0.11979455746440659)]",125.75433669826083
2000-06-19,"[('ASXC', 520.0, 0.01816616646857034), ('CIEN', 509.03125, 0.018557616184972096), ('CRK', 40.0, 0.23616016409141444), ('GLW', 80.0, 0.11808008204570722), ('FL', 10.625, 0.8890735589323837), ('NSP', 14.5, 0.6514763147349364), ('ORCL', 39.75, 0.23764544814230382), ('QGEN', 47.71959686279297, 0.19795654583624434), ('PWR', 57.75, 0.16357413963041692), ('STM', 65.75, 0.1436715827172103), ('SKX', 4.8541669845581055, 1.9460407097051116), ('VSH', 42.875, 0.22032435133892891), ('WOLF', 79.75, 0.1184502390427157)]",122.8032853275355
2000-06-26,"[('ASXC', 528.125, 0.0179727169314282), ('CIEN', 583.40625, 0.016269693938675698), ('CRK', 40.0, 0.23729602823526297), ('GLW', 88.0, 0.10786183101602863), ('FL', 10.25, 0.9260332809180993), ('NSP', 15.875, 0.5979112522463319), ('ORCL', 42.03125, 0.22582819043950678), ('QGEN', 45.21829605102539, 0.20991151720311843), ('PWR', 55.0, 0.1725789296256458), ('STM', 64.1875, 0.14787678487883962), ('SKX', 5.2708330154418945, 1.8008237220952341), ('VSH', 37.9375, 0.2501968007752361), ('WOLF', 66.75, 0.1421998671072737)]",123.39393468233675
2000-07-03,"[('ASXC', 585.0, 0.01646756897603461), ('CIEN', 601.5625, 0.016014176167863266), ('CRK', 41.5625, 0.2317841287453894), ('GLW', 85.5625, 0.11259053733797221), ('FL', 11.875, 0.811244450608863), ('NSP', 15.921875, 0.6050498355865906), ('ORCL', 37.9375, 0.25393154137674456), ('QGEN', 51.48778533935547, 0.18710316995547124), ('PWR', 56.75, 0.16975379473092947), ('STM', 63.6875, 0.15126245889664766), ('SKX', 4.625, 2.082924940752486), ('VSH', 36.5, 0.2639322698898698), ('WOLF', 65.25, 0.14764027357824133)]",125.23586206274321
2000-07-10,"[('ASXC', 593.125, 0.01547631374793909), ('CIEN', 569.1875, 0.016127178814971117), ('CRK', 40.9375, 0.2242293396457129), ('GLW', 89.0, 0.1031391976600716), ('FL', 13.3125, 0.6895315374081782), ('NSP', 14.921875, 0.6151632145254113), ('JNPR', 174.75, 0.052528690081524304), ('LH', 22.53125, 0.4074069832675228), ('ORCL', 38.0625, 0.24116620273882095), ('QGEN', 54.57380676269531, 0.16820136135383304), ('STM', 66.25, 0.13855680893202071), ('SKX', 5.1458330154418945, 1.7838489053570852), ('VSH', 41.125, 0.22320701742848323), ('WOLF', 74.59375, 0.12305841430074735)]",128.5114402844492
