,holding,total
1997-12-15,[],100.0
1997-12-22,[],100.0
1997-12-29,[],100.0
1998-01-05,[],100.0
1998-01-12,[],100.0
1998-01-19,[],100.0
1998-01-26,[],100.0
1998-02-02,[],100.0
1998-02-09,[],100.0
1998-02-16,[],100.0
1998-02-23,[],100.0
1998-03-02,[],100.0
1998-03-09,[],100.0
1998-03-16,[],100.0
1998-03-23,[],100.0
1998-03-30,[],100.0
1998-04-06,[],100.0
1998-04-13,[],100.0
1998-04-20,[],100.0
1998-04-27,[],100.0
1998-05-04,[],100.0
1998-05-11,[],100.0
1998-05-18,[],100.0
1998-05-25,[],100.0
1998-06-01,[],100.0
1998-06-08,[],100.0
1998-06-15,[],100.0
1998-06-22,[],100.0
1998-06-29,[],100.0
1998-07-06,[],100.0
1998-07-13,[],100.0
1998-07-20,[],100.0
1998-07-27,[],100.0
1998-08-03,[],100.0
1998-08-10,[],100.0
1998-08-17,[],100.0
1998-08-24,[],100.0
1998-08-31,[],100.0
1998-09-07,[],100.0
1998-09-14,[],100.0
1998-09-21,[],100.0
1998-09-28,[],100.0
1998-10-05,[],100.0
1998-10-12,[],100.0
1998-10-19,[],100.0
1998-10-26,[],100.0
1998-11-02,[],100.0
1998-11-09,[],100.0
1998-11-16,[],100.0
1998-11-23,[],100.0
1998-11-30,[],100.0
1998-12-07,[],100.0
1998-12-14,[],100.0
1998-12-21,[],100.0
1998-12-28,[],100.0
1999-01-04,[],100.0
1999-01-11,[],100.0
1999-01-18,[],100.0
1999-01-25,[],100.0
1999-02-01,[],100.0
1999-02-08,[],100.0
1999-02-15,[],100.0
1999-02-22,[],100.0
1999-03-01,[],100.0
1999-03-08,[],100.0
1999-03-15,[],100.0
1999-03-22,[],100.0
1999-03-29,[],100.0
1999-04-05,[],100.0
1999-04-12,[],100.0
1999-04-19,[],100.0
1999-04-26,[],100.0
1999-05-03,[],100.0
1999-05-10,[],100.0
1999-05-17,[],100.0
1999-05-24,[],100.0
1999-05-31,[],100.0
1999-06-07,[],100.0
1999-06-14,[],100.0
1999-06-21,[],100.0
1999-06-28,[],100.0
1999-07-05,[],100.0
1999-07-12,[],100.0
1999-07-19,[],100.0
1999-07-26,[],100.0
1999-08-02,[],100.0
1999-08-09,[],100.0
1999-08-16,[],100.0
1999-08-23,[],100.0
1999-08-30,[],100.0
1999-09-06,[],100.0
1999-09-13,[],100.0
1999-09-20,[],100.0
1999-09-27,[],100.0
1999-10-04,[],100.0
1999-10-11,[],100.0
1999-10-18,[],100.0
1999-10-25,[],100.0
1999-11-01,[],100.0
1999-11-08,[],100.0
1999-11-15,[],100.0
1999-11-22,[],100.0
1999-11-29,[],100.0
1999-12-06,"[('APH', 2.0625, 48.484848484848484)]",100.0
1999-12-13,"[('APH', 2.044922113418579, 24.242424242424242), ('APH', 2.044922113418579, 24.242424242424242)]",99.14773883241595
1999-12-20,"[('APH', 2.0625, 24.242424242424242), ('APH', 2.0625, 24.242424242424242)]",100.0
1999-12-27,"[('APH', 2.080077886581421, 24.242424242424242), ('APH', 2.080077886581421, 24.242424242424242)]",100.85226116758405
2000-01-03,"[('APH', 1.949218988418579, 12.121212121212121), ('APH', 1.949218988418579, 12.121212121212121), ('GLW', 38.95833206176758, 0.6064658207609142), ('ORCL', 25.84375, 0.9142209172165846)]",94.50758731726444
2000-01-10,"[('APH', 2.396483898162842, 7.312833378562091), ('APH', 2.396483898162842, 7.312833378562091), ('GLW', 37.33333206176758, 0.4694220010331991), ('GLW', 37.33333206176758, 0.4694220010331991), ('ORCL', 26.703125, 0.6562935027893486), ('ORCL', 26.703125, 0.6562935027893486)]",105.15052465003096
2000-01-17,"[('APH', 2.330077886581421, 8.865872249765644), ('APH', 2.330077886581421, 8.865872249765644), ('GLW', 54.0, 0.3825587569339778), ('GLW', 54.0, 0.3825587569339778), ('ORCL', 29.84375, 0.6922110282533127), ('ORCL', 29.84375, 0.6922110282533127)]",123.94903724660881
2000-01-24,"[('APH', 2.142577886581421, 12.633834687685153), ('APH', 2.142577886581421, 12.633834687685153), ('GLW', 49.0, 0.5524280576440714), ('GLW', 49.0, 0.5524280576440714)]",108.275899298238
2000-01-31,"[('APH', 2.193358898162842, 13.237928916018507), ('APH', 2.193358898162842, 13.237928916018507), ('GLW', 54.95833206176758, 0.5283189662408858), ('GLW', 54.95833206176758, 0.5283189662408858)]",116.14211672478551
2000-02-07,"[('APH', 2.070312976837158, 13.66853213482551), ('APH', 2.070312976837158, 13.66853213482551), ('GLW', 55.25, 0.5121835195121259), ('GLW', 55.25, 0.5121835195121259)]",113.19255781217983
2000-02-14,"[('APH', 2.271483898162842, 14.099082156414276), ('APH', 2.271483898162842, 14.099082156414276), ('GLW', 64.4375, 0.49700621683290114), ('GLW', 64.4375, 0.49700621683290114)]",128.10335238868026
2000-02-21,"[('APH', 2.310547113418579, 13.782721389539695), ('APH', 2.310547113418579, 13.782721389539695), ('GLW', 62.60416793823242, 0.5086822198974599), ('GLW', 62.60416793823242, 0.5086822198974599)]",127.3825084866138
2000-02-28,"[('APH', 2.564452886581421, 13.676890030567572), ('APH', 2.564452886581421, 13.676890030567572), ('GLW', 68.41666412353516, 0.5126490829049408), ('GLW', 68.41666412353516, 0.5126490829049408)]",140.29496047338267
2000-03-06,"[('APH', 2.691406011581421, 12.91781375404268), ('APH', 2.691406011581421, 12.91781375404268), ('GLW', 63.83333206176758, 0.5446540306007788), ('GLW', 63.83333206176758, 0.5446540306007788)]",139.06832637647852
2000-03-13,"[('APH', 2.966797113418579, 12.253250805389484), ('APH', 2.966797113418579, 12.253250805389484), ('GLW', 63.125, 0.5758876692185886), ('GLW', 63.125, 0.5758876692185886)]",145.4116364776936
2000-03-20,"[('APH', 3.015625, 12.94975070742202), ('APH', 3.015625, 12.94975070742202), ('GLW', 71.45833587646484, 0.5464945621541036), ('GLW', 71.45833587646484, 0.5464945621541036)]",156.2063679082781
2000-03-27,"[('APH', 3.195312976837158, 12.004846995352619), ('APH', 3.195312976837158, 12.004846995352619), ('GLW', 64.66666412353516, 0.593184199449591), ('GLW', 64.66666412353516, 0.593184199449591)]",153.43697355677915
2000-04-03,"[('APH', 3.707031011581421, 11.229612374458766), ('APH', 3.707031011581421, 11.229612374458766), ('GLW', 65.33333587646484, 0.6371712198940854), ('GLW', 65.33333587646484, 0.6371712198940854)]",166.51408528062848
2000-04-10,"[('APH', 2.894531011581421, 10.897910502322985), ('APH', 2.894531011581421, 10.897910502322985), ('GLW', 48.0, 0.6571737481335987), ('GLW', 48.0, 0.6571737481335987)]",126.17735964165095
2000-04-17,"[('APH', 3.53125, 10.167423873127502), ('APH', 3.53125, 10.167423873127502), ('GLW', 50.70833206176758, 0.7080437098236113), ('GLW', 50.70833206176758, 0.7080437098236113)]",143.61486220792597
2000-04-24,"[('APH', 3.984375, 10.933171307736897), ('APH', 3.984375, 10.933171307736897), ('GLW', 65.83333587646484, 0.6616990290604033), ('GLW', 65.83333587646484, 0.6616990290604033)]",174.2474177170568
2000-05-01,"[('APH', 3.683593988418579, 11.126930349423931), ('APH', 3.683593988418579, 11.126930349423931), ('GLW', 63.02083206176758, 0.6503737320465434), ('GLW', 63.02083206176758, 0.6503737320465434)]",163.94837497876094
2000-05-08,"[('APH', 3.230468988418579, 11.86220729395643), ('APH', 3.230468988418579, 11.86220729395643), ('GLW', 62.57291793823242, 0.6124133900091764), ('GLW', 62.57291793823242, 0.6124133900091764)]",153.28197118927568
2000-05-15,"[('APH', 3.089843988418579, 11.957684506647146), ('APH', 3.089843988418579, 11.957684506647146), ('GLW', 60.8125, 0.6075622542778157), ('GLW', 60.8125, 0.6075622542778157)]",147.78951835307868
2000-05-22,"[('APH', 2.800781011581421, 12.052770578827824), ('APH', 2.800781011581421, 12.052770578827824), ('GLW', 56.0, 0.6028066245380032), ('GLW', 56.0, 0.6028066245380032)]",135.02868389651272
2000-05-29,"[('APH', 3.191406011581421, 12.601921445131856), ('APH', 3.191406011581421, 12.601921445131856), ('GLW', 69.625, 0.5776351577374597), ('GLW', 69.625, 0.5776351577374597)]",160.87139142988252
2000-06-05,"[('APH', 3.226562976837158, 10.101205950056773), ('APH', 3.226562976837158, 10.101205950056773), ('GLW', 70.66666412353516, 0.4612100704638433), ('GLW', 70.66666412353516, 0.4612100704638433), ('PWR', 57.375, 0.5680553749866736)]",162.96088569930197
2000-06-12,"[('APH', 3.589843988418579, 7.2990396466528535), ('APH', 3.589843988418579, 7.2990396466528535), ('GLW', 82.0, 0.319541629228849), ('GLW', 82.0, 0.319541629228849), ('PWR', 62.0625, 0.42219397537588105), ('PWR', 62.0625, 0.42219397537588105), ('UHS', 16.0625, 1.6312786675029178)]",183.41689517735932
2000-06-19,"[('APH', 3.875, 5.916103510873148), ('APH', 3.875, 5.916103510873148), ('GLW', 80.0, 0.28656126380791813), ('GLW', 80.0, 0.28656126380791813), ('PWR', 57.75, 0.39696798449581727), ('PWR', 57.75, 0.39696798449581727), ('UHS', 16.515625, 1.38807348221054), ('UHS', 16.515625, 1.38807348221054)]",183.3992088370676
2000-06-26,"[('APH', 4.130858898162842, 5.70213875532096), ('APH', 4.130858898162842, 5.70213875532096), ('GLW', 88.0, 0.2676673933633725), ('GLW', 88.0, 0.2676673933633725), ('PWR', 55.0, 0.428267829381396), ('PWR', 55.0, 0.428267829381396), ('UHS', 16.375, 1.4384568315100323), ('UHS', 16.375, 1.4384568315100323)]",188.43784492781424
2000-07-03,"[('APH', 4.28125, 5.606137849924623), ('APH', 4.28125, 5.606137849924623), ('GLW', 85.5625, 0.2805116455221597), ('GLW', 85.5625, 0.2805116455221597), ('PWR', 56.75, 0.4229300029954148), ('PWR', 56.75, 0.4229300029954148), ('UHS', 16.953125, 1.4157435676307342), ('UHS', 16.953125, 1.4157435676307342)]",192.01022135991832
2000-07-10,"[('APH', 4.242187976837158, 4.299023034874757), ('APH', 4.242187976837158, 4.299023034874757), ('GLW', 89.0, 0.2049130767493448), ('GLW', 89.0, 0.2049130767493448), ('CB', 31.5625, 0.5778142995862713), ('LH', 22.53125, 0.8094208634981055), ('PWR', 46.0, 0.39646225718894973), ('PWR', 46.0, 0.39646225718894973), ('UHS', 16.234375, 1.1233733254709029), ('UHS', 16.234375, 1.1233733254709029)]",182.37263830691688
2000-07-17,"[('APH', 4.015625, 3.803474588971625), ('APH', 4.015625, 3.803474588971625), ('GLW', 94.41666412353516, 0.16176516919042486), ('GLW', 94.41666412353516, 0.16176516919042486), ('CB', 31.125, 0.49070932197073674), ('CB', 31.125, 0.49070932197073674), ('LH', 24.296875, 0.6286128420358248), ('LH', 24.296875, 0.6286128420358248), ('PWR', 43.8125, 0.3486066224556732), ('PWR', 43.8125, 0.3486066224556732), ('UHS', 16.765625, 0.9109906517853752), ('UHS', 16.765625, 0.9109906517853752)]",183.27993175607017
2000-07-24,"[('APH', 3.511718988418579, 4.279815118649784), ('APH', 3.511718988418579, 4.279815118649784), ('GLW', 77.58333587646484, 0.19372082740828125), ('GLW', 77.58333587646484, 0.19372082740828125), ('CB', 35.5, 0.4233664230727707), ('CB', 35.5, 0.4233664230727707), ('LH', 25.359375, 0.5926608214549199), ('LH', 25.359375, 0.5926608214549199), ('PWR', 44.6875, 0.3363246549724948), ('PWR', 44.6875, 0.3363246549724948), ('UHS', 16.828125, 0.8931183966771914), ('UHS', 16.828125, 0.8931183966771914)]",180.35409622900033
2000-07-31,"[('APH', 3.367187976837158, 5.4147762907135055), ('APH', 3.367187976837158, 5.4147762907135055), ('GLW', 89.0, 0.20486033284666763), ('GLW', 89.0, 0.20486033284666763), ('CB', 33.875, 0.5382308375897689), ('CB', 33.875, 0.5382308375897689), ('LH', 26.75, 0.6815913877889129), ('LH', 26.75, 0.6815913877889129), ('UHS', 17.03125, 1.0705361980684578), ('UHS', 17.03125, 1.0705361980684578)]",182.32569623353422
2000-08-07,"[('APH', 3.503906011581421, 5.270985338916476), ('APH', 3.503906011581421, 5.270985338916476), ('GLW', 91.66666412353516, 0.20148041158230715), ('GLW', 91.66666412353516, 0.20148041158230715), ('CB', 34.125, 0.54121720779449), ('CB', 34.125, 0.54121720779449), ('LH', 26.546875, 0.6957141741160484), ('LH', 26.546875, 0.6957141741160484), ('UHS', 16.9375, 1.0904228614604854), ('UHS', 16.9375, 1.0904228614604854)]",184.69037215986972
2000-08-14,"[('APH', 3.882812976837158, 4.980230206548436), ('APH', 3.882812976837158, 4.980230206548436), ('GLW', 99.97916412353516, 0.19341332409750217), ('GLW', 99.97916412353516, 0.19341332409750217), ('CB', 35.4375, 0.5456734384091052), ('CB', 35.4375, 0.5456734384091052), ('LH', 27.40625, 0.7055800218425603), ('LH', 27.40625, 0.7055800218425603), ('UHS', 16.3515625, 1.1825966156826093), ('UHS', 16.3515625, 1.1825966156826093)]",193.37302473622668
2000-08-21,"[('APH', 3.855468988418579, 5.018770818319555), ('APH', 3.855468988418579, 5.018770818319555), ('GLW', 100.5, 0.19253448009961371), ('GLW', 100.5, 0.19253448009961371), ('CB', 33.8125, 0.5722651460262086), ('CB', 33.8125, 0.5722651460262086), ('LH', 28.5, 0.6789373771933748), ('LH', 28.5, 0.6789373771933748), ('UHS', 16.53125, 1.1704931720233607), ('UHS', 16.53125, 1.1704931720233607)]",193.49715250011178
2000-08-28,"[('APH', 4.160155773162842, 4.99548765635926), ('APH', 4.160155773162842, 4.99548765635926), ('GLW', 113.33333587646484, 0.18337064423850905), ('GLW', 113.33333587646484, 0.18337064423850905), ('CB', 34.75, 0.598043361535732), ('CB', 34.75, 0.598043361535732), ('LH', 30.75, 0.6758376199468842), ('LH', 30.75, 0.6758376199468842), ('UHS', 17.46875, 1.189667653001313), ('UHS', 17.46875, 1.189667653001313)]",207.8200681336669
2000-09-04,"[('APH', 3.949218988418579, 5.100776804350682), ('APH', 3.949218988418579, 5.100776804350682), ('GLW', 101.625, 0.19821977477418698), ('GLW', 101.625, 0.19821977477418698), ('CB', 34.9375, 0.5765748725989768), ('CB', 34.9375, 0.5765748725989768), ('LH', 31.453125, 0.6404477968858977), ('LH', 31.453125, 0.6404477968858977), ('UHS', 16.984375, 1.1860362604703885), ('UHS', 16.984375, 1.1860362604703885)]",201.44084611426752
2000-09-11,"[('APH', 3.753906011581421, 5.452729185836221), ('APH', 3.753906011581421, 5.452729185836221), ('GLW', 99.5, 0.20571892331895533), ('GLW', 99.5, 0.20571892331895533), ('CB', 36.0625, 0.567598831756979), ('CB', 36.0625, 0.567598831756979), ('LH', 32.296875, 0.633777505416114), ('LH', 32.296875, 0.633777505416114), ('UHS', 18.546875, 1.1036378295662237), ('UHS', 18.546875, 1.1036378295662237)]",204.69032870236055
2000-09-18,"[('APH', 3.476562976837158, 5.970705375167389), ('APH', 3.476562976837158, 5.970705375167389), ('GLW', 106.625, 0.1946779203086477), ('GLW', 106.625, 0.1946779203086477), ('CB', 38.75, 0.5356782774944403), ('CB', 38.75, 0.5356782774944403), ('LH', 27.75, 0.7480192163210653), ('LH', 27.75, 0.7480192163210653), ('UHS', 21.125, 0.9826051243980857), ('UHS', 21.125, 0.9826051243980857)]",207.5753325290956
2000-09-25,"[('APH', 3.558593988418579, 5.366696278295291), ('APH', 3.558593988418579, 5.366696278295291), ('GLW', 99.33333587646484, 0.192260664006703), ('GLW', 99.33333587646484, 0.192260664006703), ('CB', 39.25, 0.48657052518751553), ('CB', 39.25, 0.48657052518751553), ('LH', 29.9375, 0.6379254484713147), ('LH', 29.9375, 0.6379254484713147), ('URI', 24.125, 0.7916225124812429), ('UHS', 21.40625, 0.8921643498328752), ('UHS', 21.40625, 0.8921643498328752)]",210.07682424970983
2000-10-02,"[('APH', 3.5, 4.8480052151343695), ('APH', 3.5, 4.8480052151343695), ('GLW', 90.4375, 0.18762148724777103), ('GLW', 90.4375, 0.18762148724777103), ('CB', 35.625, 0.47629524920618366), ('CB', 35.625, 0.47629524920618366), ('LH', 30.375, 0.5586178848714499), ('LH', 30.375, 0.5586178848714499), ('URI', 23.5625, 0.7201280956167764), ('URI', 23.5625, 0.7201280956167764), ('UHS', 21.96875, 0.7723706743884059), ('UHS', 21.96875, 0.7723706743884059)]",203.6162190356435
2000-10-09,"[('APH', 3.636718988418579, 4.607917646524169), ('APH', 3.636718988418579, 4.607917646524169), ('GLW', 92.875, 0.1804328570894589), ('GLW', 92.875, 0.1804328570894589), ('CB', 34.375, 0.48749677388170165), ('CB', 34.375, 0.48749677388170165), ('LH', 30.3125, 0.5528313930617236), ('LH', 30.3125, 0.5528313930617236), ('URI', 21.75, 0.7704690391808503), ('URI', 21.75, 0.7704690391808503), ('UHS', 21.390625, 0.7834133692766572), ('UHS', 21.390625, 0.7834133692766572)]",201.09241922620194
2000-10-16,"[('APH', 4.066405773162842, 4.308436719734405), ('APH', 4.066405773162842, 4.308436719734405), ('GLW', 105.9375, 0.16537913345543137), ('GLW', 105.9375, 0.16537913345543137), ('CB', 37.9375, 0.4618082886440793), ('CB', 37.9375, 0.4618082886440793), ('LH', 29.625, 0.5913874076096122), ('LH', 29.625, 0.5913874076096122), ('URI', 20.375, 0.8598700343771661), ('URI', 20.375, 0.8598700343771661), ('UHS', 21.3125, 0.8220458393165869), ('UHS', 21.3125, 0.8220458393165869)]",210.2382234052171
2000-10-23,"[('APH', 3.925781011581421, 4.230513747933308), ('APH', 3.925781011581421, 4.230513747933308), ('GLW', 76.0, 0.21852724395882542), ('GLW', 76.0, 0.21852724395882542), ('CB', 39.25, 0.4231355551814199), ('CB', 39.25, 0.4231355551814199), ('LH', 32.25, 0.5149789314998676), ('LH', 32.25, 0.5149789314998676), ('URI', 18.5625, 0.8947108708886589), ('URI', 18.5625, 0.8947108708886589), ('UHS', 20.6875, 0.8028070352082528), ('UHS', 20.6875, 0.8028070352082528)]",199.2968464904488
2000-10-30,"[('APH', 4.0625, 4.102897616026862), ('APH', 4.0625, 4.102897616026862), ('GLW', 73.125, 0.22793875644593675), ('GLW', 73.125, 0.22793875644593675), ('CB', 39.0625, 0.4267013520667936), ('CB', 39.0625, 0.4267013520667936), ('LH', 33.21875, 0.5017654657417611), ('LH', 33.21875, 0.5017654657417611), ('URI', 19.0, 0.8772642929004802), ('URI', 19.0, 0.8772642929004802), ('UHS', 20.1875, 0.8256605109651579), ('UHS', 20.1875, 0.8256605109651579)]",200.0162587813095
2000-11-06,"[('APH', 3.773437976837158, 4.3580033004127), ('APH', 3.773437976837158, 4.3580033004127), ('GLW', 60.125, 0.2735077780783195), ('GLW', 60.125, 0.2735077780783195), ('CB', 40.125, 0.4098356425410332), ('CB', 40.125, 0.4098356425410332), ('LH', 36.75, 0.44747360971316896), ('LH', 36.75, 0.44747360971316896), ('URI', 18.3125, 0.8980016467963936), ('URI', 18.3125, 0.8980016467963936), ('UHS', 21.625, 0.760446481246657), ('UHS', 21.625, 0.760446481246657)]",197.3358618835075
2000-11-13,"[('APH', 3.949218988418579, 3.9136301913699687), ('APH', 3.949218988418579, 3.9136301913699687), ('GLW', 62.125, 0.24878523405080916), ('GLW', 62.125, 0.24878523405080916), ('CB', 40.0, 0.386394566635163), ('CB', 40.0, 0.386394566635163), ('SJM', 26.5625, 0.5818647591682454), ('LH', 37.3125, 0.4142253310661714), ('LH', 37.3125, 0.4142253310661714), ('URI', 17.9375, 0.8616464203710951), ('URI', 17.9375, 0.8616464203710951), ('UHS', 22.4375, 0.6888371104359451), ('UHS', 22.4375, 0.6888371104359451)]",200.92517465028473
2000-11-20,"[('APH', 3.289062976837158, 4.858914723758009), ('APH', 3.289062976837158, 4.858914723758009), ('GLW', 67.5, 0.23675965222994688), ('GLW', 67.5, 0.23675965222994688), ('CB', 38.8125, 0.41175591692164676), ('CB', 38.8125, 0.41175591692164676), ('SJM', 26.0625, 0.6131904662070566), ('SJM', 26.0625, 0.6131904662070566), ('LH', 34.765625, 0.4596861562397171), ('LH', 34.765625, 0.4596861562397171), ('UHS', 22.046875, 0.724877177628186), ('UHS', 22.046875, 0.724877177628186)]",191.77531830625696
2000-11-27,"[('APH', 3.402343988418579, 4.766360077037345), ('APH', 3.402343988418579, 4.766360077037345), ('GLW', 60.9375, 0.26612178961634997), ('GLW', 60.9375, 0.26612178961634997), ('CB', 39.25, 0.41316679120372807), ('CB', 39.25, 0.41316679120372807), ('SJM', 24.625, 0.6585501138983281), ('SJM', 24.625, 0.6585501138983281), ('LH', 35.4375, 0.45761683399636904), ('LH', 35.4375, 0.45761683399636904), ('UHS', 25.921875, 0.6256027604000994), ('UHS', 25.921875, 0.6256027604000994)]",194.60155865695594
2000-12-04,"[('APH', 3.550781011581421, 4.576434437003491), ('APH', 3.550781011581421, 4.576434437003491), ('GLW', 76.5, 0.21241720914587328), ('GLW', 76.5, 0.21241720914587328), ('CB', 43.5625, 0.3730253428903141), ('CB', 43.5625, 0.3730253428903141), ('SJM', 25.989999771118164, 0.6252372698255007), ('SJM', 25.989999771118164, 0.6252372698255007), ('LH', 36.9375, 0.43993005752038733), ('LH', 36.9375, 0.43993005752038733), ('MET', 32.531192779541016, 0.49951800445137495), ('UHS', 26.09375, 0.6227512910049076), ('UHS', 26.09375, 0.6227512910049076)]",211.248914495571
2000-12-11,"[('APH', 2.773437976837158, 5.077655801681676), ('APH', 2.773437976837158, 5.077655801681676), ('GLW', 70.0, 0.20117947762416408), ('GLW', 70.0, 0.20117947762416408), ('CB', 38.0625, 0.3699852462053592), ('CB', 38.0625, 0.3699852462053592), ('SJM', 25.479999542236328, 0.5526908825232847), ('SJM', 25.479999542236328, 0.5526908825232847), ('LH', 39.265625, 0.3586486509177298), ('LH', 39.265625, 0.3586486509177298), ('MET', 31.19429588317871, 0.45144674803464313), ('MET', 31.19429588317871, 0.45144674803464313), ('UHS', 25.40625, 0.5542952397024938), ('UHS', 25.40625, 0.5542952397024938)]",197.15588807168078
2000-12-18,"[('APH', 2.144531011581421, 6.390283932544846), ('APH', 2.144531011581421, 6.390283932544846), ('GLW', 56.25, 0.2436295478427182), ('GLW', 56.25, 0.2436295478427182), ('CB', 40.4375, 0.3388973617595771), ('CB', 40.4375, 0.3388973617595771), ('SJM', 28.649999618530273, 0.4783302704579901), ('SJM', 28.649999618530273, 0.4783302704579901), ('LH', 41.484375, 0.330345149617245), ('LH', 41.484375, 0.330345149617245), ('MET', 30.247325897216797, 0.45307020239478046), ('MET', 30.247325897216797, 0.45307020239478046), ('UHS', 25.96875, 0.5277174321502921), ('UHS', 25.96875, 0.5277174321502921)]",191.85826892614057
2000-12-25,"[('APH', 2.449218988418579, 5.814137790915175), ('APH', 2.449218988418579, 5.814137790915175), ('GLW', 52.8125, 0.2696349666990106), ('GLW', 52.8125, 0.2696349666990106), ('CB', 42.4375, 0.33555456091408536), ('CB', 42.4375, 0.33555456091408536), ('SJM', 27.950000762939453, 0.5094846615415223), ('SJM', 27.950000762939453, 0.5094846615415223), ('LH', 44.0, 0.32363856088162496), ('LH', 44.0, 0.32363856088162496), ('MET', 31.19429588317871, 0.4564968137803156), ('MET', 31.19429588317871, 0.4564968137803156), ('UHS', 27.9375, 0.5097126327979059), ('UHS', 27.9375, 0.5097126327979059)]",199.36135350308095
2001-01-01,"[('APH', 2.347656011581421, 5.351471127069656), ('APH', 2.347656011581421, 5.351471127069656), ('GLW', 50.125, 0.25064166308767044), ('GLW', 50.125, 0.25064166308767044), ('CB', 37.9375, 0.33116081350298465), ('CB', 37.9375, 0.33116081350298465), ('SJM', 26.100000381469727, 0.4813568267680622), ('SJM', 26.100000381469727, 0.4813568267680622), ('LH', 33.0, 0.3807094958263479), ('LH', 33.0, 0.3807094958263479), ('MET', 28.130569458007812, 0.44661070160785904), ('MET', 28.130569458007812, 0.44661070160785904), ('UHS', 22.03125, 0.570254223535636), ('UHS', 22.03125, 0.570254223535636)]",175.88778707177272
