,holding,total
1997-12-15,[],100.0
1997-12-22,[],100.0
1997-12-29,[],100.0
1998-01-05,[],100.0
1998-01-12,[],100.0
1998-01-19,[],100.0
1998-01-26,[],100.0
1998-02-02,[],100.0
1998-02-09,[],100.0
1998-02-16,[],100.0
1998-02-23,[],100.0
1998-03-02,[],100.0
1998-03-09,[],100.0
1998-03-16,[],100.0
1998-03-23,[],100.0
1998-03-30,[],100.0
1998-04-06,[],100.0
1998-04-13,[],100.0
1998-04-20,[],100.0
1998-04-27,[],100.0
1998-05-04,[],100.0
1998-05-11,[],100.0
1998-05-18,[],100.0
1998-05-25,[],100.0
1998-06-01,[],100.0
1998-06-08,[],100.0
1998-06-15,[],100.0
1998-06-22,[],100.0
1998-06-29,[],100.0
1998-07-06,[],100.0
1998-07-13,[],100.0
1998-07-20,[],100.0
1998-07-27,[],100.0
1998-08-03,[],100.0
1998-08-10,[],100.0
1998-08-17,[],100.0
1998-08-24,[],100.0
1998-08-31,[],100.0
1998-09-07,[],100.0
1998-09-14,[],100.0
1998-09-21,[],100.0
1998-09-28,[],100.0
1998-10-05,[],100.0
1998-10-12,[],100.0
1998-10-19,[],100.0
1998-10-26,[],100.0
1998-11-02,[],100.0
1998-11-09,[],100.0
1998-11-16,[],100.0
1998-11-23,[],100.0
1998-11-30,[],100.0
1998-12-07,[],100.0
1998-12-14,[],100.0
1998-12-21,[],100.0
1998-12-28,[],100.0
1999-01-04,[],100.0
1999-01-11,[],100.0
1999-01-18,[],100.0
1999-01-25,[],100.0
1999-02-01,[],100.0
1999-02-08,[],100.0
1999-02-15,[],100.0
1999-02-22,[],100.0
1999-03-01,[],100.0
1999-03-08,[],100.0
1999-03-15,[],100.0
1999-03-22,[],100.0
1999-03-29,[],100.0
1999-04-05,[],100.0
1999-04-12,[],100.0
1999-04-19,[],100.0
1999-04-26,[],100.0
1999-05-03,[],100.0
1999-05-10,[],100.0
1999-05-17,[],100.0
1999-05-24,[],100.0
1999-05-31,[],100.0
1999-06-07,[],100.0
1999-06-14,[],100.0
1999-06-21,[],100.0
1999-06-28,[],100.0
1999-07-05,[],100.0
1999-07-12,[],100.0
1999-07-19,[],100.0
1999-07-26,"[('GILD', 2.421875, 41.29032258064516)]",100.0
1999-08-02,"[('GILD', 2.230468988418579, 41.29032258064516)]",92.09678403792843
1999-08-09,"[('GILD', 2.396483898162842, 41.29032258064516)]",98.95159321446572
1999-08-16,"[('GILD', 2.550781011581421, 41.29032258064516)]",105.32257080078125
1999-08-23,"[('GILD', 2.525391101837158, 41.29032258064516)]",104.27421323714718
1999-08-30,"[('NLOK', 4.023437976837158, 13.389287483010657), ('GILD', 2.609375, 20.64516129032258)]",107.74193548387096
1999-09-06,"[('NLOK', 4.46875, 8.505505031369745), ('NLOK', 4.46875, 8.505505031369745), ('GILD', 2.625, 14.479609755784209)]",114.02692682680065
1999-09-13,"[('ADBE', 13.125, 2.1208766208310816), ('NLOK', 4.4375, 6.273015357387706), ('NLOK', 4.4375, 6.273015357387706), ('GILD', 2.476562976837158, 11.239974880008184)]",111.34602259363179
1999-09-20,"[('ADBE', 13.820313453674316, 1.9310214101709429), ('NLOK', 4.007812976837158, 6.658823984191857), ('NLOK', 4.007812976837158, 6.658823984191857), ('GILD', 2.416016101837158, 11.046003027059868)]",106.74928469727453
1999-09-27,"[('ADBE', 14.148438453674316, 1.543100168743876), ('NLOK', 4.449219226837158, 4.907031245760247), ('NLOK', 4.449219226837158, 4.907031245760247), ('GILD', 2.044922113418579, 10.676425093192902), ('GILD', 2.044922113418579, 10.676425093192902)]",109.1622888266359
1999-10-04,"[('ADBE', 14.328125, 1.3514363500801456), ('ADBE', 14.328125, 1.3514363500801456), ('NLOK', 4.683594226837158, 4.134335302263863), ('NLOK', 4.683594226837158, 4.134335302263863), ('GILD', 2.252929925918579, 8.594829661911058), ('GILD', 2.252929925918579, 8.594829661911058)]",116.18129372095251
1999-10-11,"[('ADBE', 14.671875, 1.3139408498228562), ('ADBE', 14.671875, 1.3139408498228562), ('NLOK', 4.9375, 3.9044001834926014), ('NLOK', 4.9375, 3.9044001834926014), ('GILD', 2.046875, 9.41824777086765), ('GILD', 2.046875, 9.41824777086765)]",115.6678554359683
1999-10-18,"[('ADBE', 16.1015625, 1.1141281449664495), ('ADBE', 16.1015625, 1.1141281449664495), ('NLOK', 5.414062976837158, 3.3134457496957768), ('NLOK', 5.414062976837158, 3.3134457496957768), ('GILD', 2.175781011581421, 8.24494922223244), ('GILD', 2.175781011581421, 8.24494922223244), ('CTSH', 0.9140629768371582, 19.62578554626466)]",125.57442771430442
1999-10-25,"[('ADBE', 17.484375, 0.9283825899174376), ('ADBE', 17.484375, 0.9283825899174376), ('NLOK', 5.96875, 2.7195291050199284), ('NLOK', 5.96875, 2.7195291050199284), ('GILD', 1.9746090173721313, 8.220457418547587), ('GILD', 1.9746090173721313, 8.220457418547587), ('CTSH', 0.9570310115814209, 16.96098574566068), ('ZBRA', 24.166667938232422, 0.6716767651657872)]",129.8575147647016
1999-11-01,"[('ADBE', 17.671875, 1.0222451176713057), ('ADBE', 17.671875, 1.0222451176713057), ('NLOK', 6.234375, 2.8976421756547537), ('NLOK', 6.234375, 2.8976421756547537), ('CTSH', 1.140625, 15.837797645017078), ('ZBRA', 24.416667938232422, 0.7398629487261386), ('ZBRA', 24.416667938232422, 0.7398629487261386)]",126.45491557193323
1999-11-08,"[('ADBE', 18.78125, 0.9920545455098924), ('ADBE', 18.78125, 0.9920545455098924), ('NLOK', 6.039062976837158, 3.0852508914579704), ('NLOK', 6.039062976837158, 3.0852508914579704), ('CTSH', 1.0833330154418945, 17.19879683096117), ('ZBRA', 26.94444465637207, 0.691497808564089), ('ZBRA', 26.94444465637207, 0.691497808564089)]",130.42417103000366
1999-11-15,"[('ADBE', 18.90625, 0.980083436865241), ('ADBE', 18.90625, 0.980083436865241), ('NLOK', 5.734375, 3.231337761871776), ('NLOK', 5.734375, 3.231337761871776), ('CTSH', 1.0651040077209473, 17.397082673533763), ('ZBRA', 27.833332061767578, 0.6657378440034578), ('ZBRA', 27.833332061767578, 0.6657378440034578)]",129.70791734763424
1999-11-22,"[('ADBE', 18.453125, 1.0187221683381251), ('ADBE', 18.453125, 1.0187221683381251), ('NLOK', 5.84375, 3.2168740128538125), ('NLOK', 5.84375, 3.2168740128538125), ('CTSH', 1.1901040077209473, 15.795768597245425), ('ZBRA', 27.75, 0.6774272977518727), ('ZBRA', 27.75, 0.6774272977518727)]",131.59025258830127
1999-11-29,"[('ADBE', 16.671875, 0.9868087602075706), ('ADBE', 16.671875, 0.9868087602075706), ('NLOK', 6.382812976837158, 2.577539457726355), ('NLOK', 6.382812976837158, 2.577539457726355), ('CTSH', 1.3567709922790527, 12.125813709688929), ('TECH', 25.703125, 0.640075955709105), ('ZBRA', 25.94444465637207, 0.6341223532431602), ('ZBRA', 25.94444465637207, 0.6341223532431602)]",131.61561839268472
1999-12-06,"[('ADBE', 15.65625, 0.866983048240628), ('ADBE', 15.65625, 0.866983048240628), ('NLOK', 7.289062976837158, 1.8622014094474433), ('NLOK', 7.289062976837158, 1.8622014094474433), ('CTSH', 1.640625, 8.273495374639136), ('TECH', 24.46875, 0.5547362799087543), ('TECH', 24.46875, 0.5547362799087543), ('ZBRA', 25.0, 0.5429481339606933), ('ZBRA', 25.0, 0.5429481339606933), ('APH', 2.0625, 6.581189502553858)]",135.73703349017333
1999-12-13,"[('ADBE', 16.875, 0.735135637141234), ('ADBE', 16.875, 0.735135637141234), ('NLOK', 6.953125, 1.7841494114888377), ('NLOK', 6.953125, 1.7841494114888377), ('CTSH', 1.5325520038604736, 8.09461202328488), ('TECH', 24.4375, 0.507638419509292), ('TECH', 24.4375, 0.507638419509292), ('ZBRA', 25.833332061767578, 0.48020959305973154), ('ZBRA', 25.833332061767578, 0.48020959305973154), ('APH', 2.044922113418579, 6.066448103502432), ('APH', 2.044922113418579, 6.066448103502432)]",136.45955264434156
1999-12-20,"[('ADBE', 16.75, 0.7266991929094151), ('ADBE', 16.75, 0.7266991929094151), ('NLOK', 7.96875, 1.5274932054880255), ('NLOK', 7.96875, 1.5274932054880255), ('CTSH', 2.2760419845581055, 5.34797317616087), ('TECH', 25.6875, 0.4738573812645334), ('TECH', 25.6875, 0.4738573812645334), ('ZBRA', 24.44444465637207, 0.4979541017332829), ('ZBRA', 24.44444465637207, 0.4979541017332829), ('INCY', 25.78125, 0.47213426351448057), ('APH', 2.0625, 5.901678293931007), ('APH', 2.0625, 5.901678293931007)]",146.06653777479244
1999-12-27,"[('ADBE', 16.8125, 0.7420226592057356), ('ADBE', 16.8125, 0.7420226592057356), ('NLOK', 7.328125, 1.702380343934694), ('NLOK', 7.328125, 1.702380343934694), ('CTSH', 2.277343988418579, 5.477984890003126), ('TECH', 27.53125, 0.45313074988954116), ('TECH', 27.53125, 0.45313074988954116), ('ZBRA', 26.0, 0.4798175368421704), ('ZBRA', 26.0, 0.4798175368421704), ('INCY', 30.0, 0.4158418652632143), ('APH', 2.080077886581421, 5.997494631510813), ('APH', 2.080077886581421, 5.997494631510813)]",149.70307149475715
2000-01-03,"[('ADBE', 16.1875, 0.5379039639799016), ('ADBE', 16.1875, 0.5379039639799016), ('NLOK', 6.484375, 1.342815678754646), ('NLOK', 6.484375, 1.342815678754646), ('INTU', 36.78125, 0.23673258567679614), ('TRMB', 3.8541669845581055, 2.2591964623771963), ('ORCL', 25.84375, 0.3369217089982939), ('GLW', 38.95833206176758, 0.22350341906628324), ('CTSH', 1.9583330154418945, 4.446291998483141), ('TECH', 25.984375, 0.33509832031459896), ('TECH', 25.984375, 0.33509832031459896), ('ZBRA', 23.51388931274414, 0.370305409756498), ('ZBRA', 23.51388931274414, 0.370305409756498), ('INCY', 52.1875, 0.16684685828837667), ('APH', 1.949218988418579, 4.46708167151039), ('APH', 1.949218988418579, 4.46708167151039), ('AMD', 16.25, 0.5358351025799789)]",148.02444708771918
2000-01-10,"[('ADBE', 16.578125, 0.4980695013939886), ('ADBE', 16.578125, 0.4980695013939886), ('NLOK', 6.609375, 1.2492948959314938), ('NLOK', 6.609375, 1.2492948959314938), ('INTU', 40.6875, 0.20293845659716664), ('TRMB', 3.84375, 2.1481778088578127), ('TRMB', 3.84375, 2.1481778088578127), ('ORCL', 26.703125, 0.3092169344523241), ('ORCL', 26.703125, 0.3092169344523241), ('GLW', 37.33333206176758, 0.22117121609011506), ('GLW', 37.33333206176758, 0.22117121609011506), ('CTSH', 1.9010419845581055, 4.343438240642833), ('TECH', 33.5625, 0.24602036358427462), ('TECH', 33.5625, 0.24602036358427462), ('ZBRA', 26.63888931274414, 0.30996256472476164), ('ZBRA', 26.63888931274414, 0.30996256472476164), ('INCY', 65.90625, 0.12528490777122378), ('APH', 2.396483898162842, 3.445488809303966), ('APH', 2.396483898162842, 3.445488809303966), ('AMD', 20.1875, 0.40901837537075997)]",165.14116905594435
2000-01-17,"[('ADBE', 15.71875, 0.5328393694190888), ('ADBE', 15.71875, 0.5328393694190888), ('NLOK', 7.285155773162842, 1.149676012270093), ('NLOK', 7.285155773162842, 1.149676012270093), ('INTU', 37.8125, 0.2215026469568609), ('INTU', 37.8125, 0.2215026469568609), ('TRMB', 4.0104169845581055, 2.0884533629061464), ('TRMB', 4.0104169845581055, 2.0884533629061464), ('ORCL', 29.84375, 0.2806473327935096), ('ORCL', 29.84375, 0.2806473327935096), ('GLW', 54.0, 0.15510312663067227), ('GLW', 54.0, 0.15510312663067227), ('CTSH', 1.7083330154418945, 4.902772915086345), ('TECH', 33.3125, 0.2514242052699828), ('TECH', 33.3125, 0.2514242052699828), ('ZBRA', 27.94444465637207, 0.29972214302517736), ('ZBRA', 27.94444465637207, 0.29972214302517736), ('INCY', 78.5625, 0.10661026365067688), ('APH', 2.330077886581421, 3.594544579943007), ('APH', 2.330077886581421, 3.594544579943007), ('AMD', 18.9375, 0.44227426207558035)]",175.88694559918235
2000-01-24,"[('ADBE', 14.390625, 0.5432839143753662), ('ADBE', 14.390625, 0.5432839143753662), ('NLOK', 6.257812976837158, 1.2493494307430546), ('NLOK', 6.257812976837158, 1.2493494307430546), ('INTU', 28.875, 0.2707600027812296), ('INTU', 28.875, 0.2707600027812296), ('TRMB', 3.4427080154418945, 2.2709434100249966), ('TRMB', 3.4427080154418945, 2.2709434100249966), ('GLW', 49.0, 0.15955500163893885), ('GLW', 49.0, 0.15955500163893885), ('CTSH', 1.8671879768371582, 4.187149433958597), ('TECH', 30.296875, 0.2580528546362621), ('TECH', 30.296875, 0.2580528546362621), ('ZBRA', 27.583332061767578, 0.28343910963333424), ('ZBRA', 27.583332061767578, 0.28343910963333424), ('INCY', 64.25, 0.12168397012152535), ('APH', 2.142577886581421, 3.6489665693237807), ('APH', 2.142577886581421, 3.6489665693237807), ('AMD', 17.625, 0.4435855364713761), ('AMD', 17.625, 0.4435855364713761)]",156.36390160616008
2000-01-31,"[('ADBE', 18.5, 0.4708375174656165), ('ADBE', 18.5, 0.4708375174656165), ('NLOK', 7.328125, 1.1886388500624518), ('NLOK', 7.328125, 1.1886388500624518), ('INTU', 34.625, 0.25156661583000445), ('INTU', 34.625, 0.25156661583000445), ('TRMB', 3.7083330154418945, 2.3488974794988686), ('TRMB', 3.7083330154418945, 2.3488974794988686), ('GLW', 54.95833206176758, 0.15849269339768526), ('GLW', 54.95833206176758, 0.15849269339768526), ('CTSH', 2.015625, 4.321485431622403), ('TECH', 31.4375, 0.27707337011893135), ('TECH', 31.4375, 0.27707337011893135), ('ZBRA', 29.416667938232422, 0.29610743444511606), ('ZBRA', 29.416667938232422, 0.29610743444511606), ('INCY', 67.5, 0.12904435663872452), ('APH', 2.193358898162842, 3.9713035930461804), ('APH', 2.193358898162842, 3.9713035930461804), ('AMD', 19.28125, 0.45175982226846834), ('AMD', 19.28125, 0.45175982226846834)]",174.2098814622781
2000-02-07,"[('ADBE', 22.609375, 0.3922961192520898), ('ADBE', 22.609375, 0.3922961192520898), ('NLOK', 8.21875, 1.0791872329995702), ('NLOK', 8.21875, 1.0791872329995702), ('INTU', 30.5, 0.29080557610541696), ('INTU', 30.5, 0.29080557610541696), ('TRMB', 3.2708330154418945, 2.711715954113581), ('TRMB', 3.2708330154418945, 2.711715954113581), ('GLW', 55.25, 0.16053520490887271), ('GLW', 55.25, 0.16053520490887271), ('CTSH', 2.7083330154418945, 3.2749185645355543), ('TECH', 35.28125, 0.25139614019387685), ('TECH', 35.28125, 0.25139614019387685), ('ZBRA', 29.0, 0.3058472438350075), ('ZBRA', 29.0, 0.3058472438350075), ('INCY', 91.28125, 0.09716749136558951), ('APH', 2.070312976837158, 4.2841687080401565), ('APH', 2.070312976837158, 4.2841687080401565), ('AMD', 22.75, 0.38987121192154806), ('AMD', 22.75, 0.38987121192154806), ('NVDA', 1.0416669845581055, 8.514784669860546)]",186.26097149551958
2000-02-14,"[('ADBE', 24.5625, 0.3821880269549599), ('ADBE', 24.5625, 0.3821880269549599), ('NLOK', 8.0, 1.1734366765101503), ('NLOK', 8.0, 1.1734366765101503), ('INTU', 30.59375, 0.3068435027442272), ('INTU', 30.59375, 0.3068435027442272), ('TRMB', 3.3333330154418945, 2.816248292202727), ('TRMB', 3.3333330154418945, 2.816248292202727), ('GLW', 64.4375, 0.1456836998965075), ('GLW', 64.4375, 0.1456836998965075), ('CTSH', 2.4088540077209473, 3.897078603349171), ('TECH', 36.96875, 0.25393050649754734), ('TECH', 36.96875, 0.25393050649754734), ('ZBRA', 26.833332061767578, 0.34984449156266373), ('ZBRA', 26.833332061767578, 0.34984449156266373), ('INCY', 133.46875, 0.07033476684303407), ('APH', 2.271483898162842, 4.1327580704726685), ('APH', 2.271483898162842, 4.1327580704726685), ('AMD', 21.5, 0.43662760056191635), ('AMD', 21.5, 0.43662760056191635), ('NVDA', 1.4036459922790527, 6.68793518003713)]",197.13736165370523
2000-02-21,"[('ADBE', 24.625, 0.3891576889106661), ('ADBE', 24.625, 0.3891576889106661), ('NLOK', 8.96875, 1.0684887068348603), ('NLOK', 8.96875, 1.0684887068348603), ('INTU', 29.28125, 0.3272745558821824), ('INTU', 29.28125, 0.3272745558821824), ('TRMB', 3.8854169845581055, 2.466404024976239), ('TRMB', 3.8854169845581055, 2.466404024976239), ('GLW', 62.60416793823242, 0.15307300464212067), ('GLW', 62.60416793823242, 0.15307300464212067), ('CTSH', 2.3541669845581055, 4.070657753797339), ('TECH', 38.0625, 0.251770327472582), ('TECH', 38.0625, 0.251770327472582), ('ZBRA', 28.01388931274414, 0.3420806008919879), ('ZBRA', 28.01388931274414, 0.3420806008919879), ('INCY', 140.25, 0.06832804341836116), ('APH', 2.310547113418579, 4.147506031697651), ('APH', 2.310547113418579, 4.147506031697651), ('AMD', 20.25, 0.4732349673790199), ('AMD', 20.25, 0.4732349673790199), ('NVDA', 1.2747399806976318, 7.517617894263129)]",201.2431698779282
2000-02-28,"[('ADBE', 22.65625, 0.43194677992293934), ('ADBE', 22.65625, 0.43194677992293934), ('NLOK', 9.0625, 1.0798669498073483), ('NLOK', 9.0625, 1.0798669498073483), ('INTU', 26.4375, 0.37016715773537945), ('INTU', 26.4375, 0.37016715773537945), ('TRMB', 4.0833330154418945, 2.3966436721228406), ('TRMB', 4.0833330154418945, 2.3966436721228406), ('GLW', 68.41666412353516, 0.14303962869277975), ('GLW', 68.41666412353516, 0.14303962869277975), ('CTSH', 2.522135019302368, 3.88016270252495), ('TECH', 41.78125, 0.23422693750495963), ('TECH', 41.78125, 0.23422693750495963), ('ZBRA', 29.63888931274414, 0.3301842430519547), ('ZBRA', 29.63888931274414, 0.3301842430519547), ('INCY', 123.0, 0.07956336774495198), ('APH', 2.564452886581421, 3.816133368577829), ('APH', 2.564452886581421, 3.816133368577829), ('AMD', 20.75, 0.4716286377170648), ('AMD', 20.75, 0.4716286377170648), ('NVDA', 1.2265629768371582, 7.978631686620971)]",205.512178885211
2000-03-06,"[('ADBE', 20.8125, 0.4859230675595067), ('ADBE', 20.8125, 0.4859230675595067), ('NLOK', 10.101563453674316, 1.0011592650941232), ('NLOK', 10.101563453674316, 1.0011592650941232), ('INTU', 29.21875, 0.34612274117072883), ('INTU', 29.21875, 0.34612274117072883), ('TRMB', 4.9166669845581055, 2.056936919938901), ('TRMB', 4.9166669845581055, 2.056936919938901), ('GLW', 63.83333206176758, 0.15843249156719943), ('GLW', 63.83333206176758, 0.15843249156719943), ('CTSH', 2.5598959922790527, 3.950658102549891), ('TECH', 38.5625, 0.26225669610586017), ('TECH', 38.5625, 0.26225669610586017), ('ZBRA', 27.97222137451172, 0.3615470401216489), ('ZBRA', 27.97222137451172, 0.3615470401216489), ('VRSN', 239.9375, 0.04214961747781082), ('INCY', 101.625, 0.09951560977694694), ('APH', 2.691406011581421, 3.757617319744284), ('APH', 2.691406011581421, 3.757617319744284), ('AMD', 26.0, 0.38897207090700897), ('AMD', 26.0, 0.38897207090700897), ('NVDA', 2.4583330154418945, 4.1138746378363775)]",222.4920245588091
2000-03-13,"[('ADBE', 21.921875, 0.4435129770653394), ('ADBE', 21.921875, 0.4435129770653394), ('NLOK', 8.921875, 1.0897525513531894), ('NLOK', 8.921875, 1.0897525513531894), ('INTU', 27.25, 0.3567939832698802), ('INTU', 27.25, 0.3567939832698802), ('TRMB', 4.4479169845581055, 2.1858852307402423), ('TRMB', 4.4479169845581055, 2.1858852307402423), ('GLW', 63.125, 0.15402195713432454), ('GLW', 63.125, 0.15402195713432454), ('CTSH', 2.34375, 4.14832471215114), ('TECH', 35.953125, 0.27042533977517214), ('TECH', 35.953125, 0.27042533977517214), ('ZBRA', 19.48611068725586, 0.4989521100515431), ('ZBRA', 19.48611068725586, 0.4989521100515431), ('INCY', 68.4375, 0.1420659147996966), ('APH', 2.966797113418579, 3.2771489496634447), ('APH', 2.966797113418579, 3.2771489496634447), ('AMD', 25.0, 0.38890544176416947), ('AMD', 25.0, 0.38890544176416947), ('NVDA', 2.0807290077209473, 4.672706540845307)]",204.17535692618895
2000-03-20,"[('ADBE', 27.046875, 0.3843531633537996), ('ADBE', 27.046875, 0.3843531633537996), ('NLOK', 9.164063453674316, 1.1343823640719903), ('NLOK', 9.164063453674316, 1.1343823640719903), ('INTU', 29.875, 0.3479682666137171), ('INTU', 29.875, 0.3479682666137171), ('TRMB', 4.125, 2.520133809717527), ('TRMB', 4.125, 2.520133809717527), ('GLW', 71.45833587646484, 0.14547710687044738), ('GLW', 71.45833587646484, 0.14547710687044738), ('CTSH', 2.773437976837158, 3.748254711987443), ('TECH', 39.1875, 0.26527724312816076), ('TECH', 39.1875, 0.26527724312816076), ('ZBRA', 22.86111068725586, 0.45472646133855155), ('ZBRA', 22.86111068725586, 0.45472646133855155), ('INCY', 53.6875, 0.19363077001322093), ('APH', 3.015625, 3.447229667178379), ('APH', 3.015625, 3.447229667178379), ('AMD', 27.0, 0.38502044315128886), ('AMD', 27.0, 0.38502044315128886), ('NVDA', 1.941406011581421, 5.354651166767966)]",218.30659126678077
2000-03-27,"[('ADBE', 27.828125, 0.36443969731845927), ('ADBE', 27.828125, 0.36443969731845927), ('NLOK', 9.390625, 1.079978537311441), ('NLOK', 9.390625, 1.079978537311441), ('INTU', 27.1875, 0.3730270694966529), ('INTU', 27.1875, 0.3730270694966529), ('TRMB', 4.2916669845581055, 2.363108202111468), ('TRMB', 4.2916669845581055, 2.363108202111468), ('GLW', 64.66666412353516, 0.15683000800174615), ('GLW', 64.66666412353516, 0.15683000800174615), ('CTSH', 2.6041669845581055, 3.894402130154171), ('TECH', 34.5, 0.29396154933160146), ('TECH', 34.5, 0.29396154933160146), ('ZBRA', 22.22222137451172, 0.4563753227466482), ('ZBRA', 22.22222137451172, 0.4563753227466482), ('INCY', 43.71875, 0.23197537559834738), ('APH', 3.195312976837158, 3.1739217802629343), ('APH', 3.195312976837158, 3.1739217802629343), ('AMD', 29.5, 0.3437855407437373), ('AMD', 29.5, 0.3437855407437373), ('NVDA', 1.760090947151184, 5.762016711895016)]",212.97514249074524
2000-04-03,"[('ADBE', 31.25, 0.37613569260374896), ('ADBE', 31.25, 0.37613569260374896), ('NLOK', 8.328125, 1.411390966618195), ('NLOK', 8.328125, 1.411390966618195), ('TRMB', 4.0520830154418945, 2.90078963068463), ('TRMB', 4.0520830154418945, 2.90078963068463), ('GLW', 65.33333587646484, 0.1799118357601178), ('GLW', 65.33333587646484, 0.1799118357601178), ('CTSH', 2.1770830154418945, 5.39907771568432), ('TECH', 34.5625, 0.34008652134154516), ('TECH', 34.5625, 0.34008652134154516), ('ZBRA', 24.05555534362793, 0.48862893522766804), ('ZBRA', 24.05555534362793, 0.48862893522766804), ('INCY', 50.0, 0.2350848078773431), ('APH', 3.707031011581421, 3.1707963481138486), ('APH', 3.707031011581421, 3.1707963481138486), ('AMD', 37.75, 0.3113706064600571), ('AMD', 37.75, 0.3113706064600571), ('NVDA', 2.136718988418579, 5.501069844737357)]",223.33056748347596
