,holding,total
1997-12-15,[],100.0
1997-12-22,[],100.0
1997-12-29,[],100.0
1998-01-05,[],100.0
1998-01-12,[],100.0
1998-01-19,[],100.0
1998-01-26,[],100.0
1998-02-02,[],100.0
1998-02-09,[],100.0
1998-02-16,[],100.0
1998-02-23,[],100.0
1998-03-02,[],100.0
1998-03-09,[],100.0
1998-03-16,[],100.0
1998-03-23,[],100.0
1998-03-30,[],100.0
1998-04-06,[],100.0
1998-04-13,[],100.0
1998-04-20,[],100.0
1998-04-27,[],100.0
1998-05-04,[],100.0
1998-05-11,[],100.0
1998-05-18,[],100.0
1998-05-25,[],100.0
1998-06-01,[],100.0
1998-06-08,[],100.0
1998-06-15,[],100.0
1998-06-22,[],100.0
1998-06-29,[],100.0
1998-07-06,[],100.0
1998-07-13,[],100.0
1998-07-20,[],100.0
1998-07-27,[],100.0
1998-08-03,[],100.0
1998-08-10,[],100.0
1998-08-17,[],100.0
1998-08-24,[],100.0
1998-08-31,[],100.0
1998-09-07,[],100.0
1998-09-14,[],100.0
1998-09-21,[],100.0
1998-09-28,[],100.0
1998-10-05,[],100.0
1998-10-12,[],100.0
1998-10-19,[],100.0
1998-10-26,[],100.0
1998-11-02,[],100.0
1998-11-09,[],100.0
1998-11-16,[],100.0
1998-11-23,[],100.0
1998-11-30,[],100.0
1998-12-07,[],100.0
1998-12-14,[],100.0
1998-12-21,[],100.0
1998-12-28,[],100.0
1999-01-04,[],100.0
1999-01-11,[],100.0
1999-01-18,[],100.0
1999-01-25,[],100.0
1999-02-01,[],100.0
1999-02-08,[],100.0
1999-02-15,[],100.0
1999-02-22,[],100.0
1999-03-01,[],100.0
1999-03-08,[],100.0
1999-03-15,[],100.0
1999-03-22,[],100.0
1999-03-29,[],100.0
1999-04-05,[],100.0
1999-04-12,[],100.0
1999-04-19,[],100.0
1999-04-26,[],100.0
1999-05-03,[],100.0
1999-05-10,[],100.0
1999-05-17,[],100.0
1999-05-24,[],100.0
1999-05-31,[],100.0
1999-06-07,[],100.0
1999-06-14,[],100.0
1999-06-21,[],100.0
1999-06-28,[],100.0
1999-07-05,[],100.0
1999-07-12,[],100.0
1999-07-19,[],100.0
1999-07-26,"[('CTS', 41.0625, 0.8117706747843735), ('ENZ', 16.248374938964844, 2.051487207708228), ('REX', 16.52777862548828, 2.016806619246969)]",100.0
1999-08-02,"[('CTS', 42.0, 0.7851701792292448), ('ENZ', 15.219996452331543, 2.1666987657264882), ('REX', 16.666667938232422, 1.9786287007003072)]",98.93144258288484
1999-08-09,"[('CTS', 44.25, 0.4482104570876923), ('ENZ', 15.477089881896973, 1.2814626572227081), ('OII', 5.640625, 3.5161551647433367), ('REX', 15.61111068725586, 1.270461347911736), ('REX', 15.61111068725586, 1.270461347911736)]",99.16656363065192
1999-08-16,"[('CTS', 46.75, 0.4648591775196359), ('ENZ', 19.282089233398438, 1.127064929841771), ('OII', 5.671875, 3.8315665541012414), ('REX', 16.94444465637207, 1.2825540753777642), ('REX', 16.94444465637207, 1.2825540753777642)]",108.6608327452149
1999-08-23,"[('CTS', 48.25, 0.3720588807878114), ('ENZ', 18.407968521118164, 0.9752211917038547), ('OII', 5.015625, 3.579183251940067), ('REX', 17.666667938232422, 1.0161418701464544), ('REX', 17.666667938232422, 1.0161418701464544), ('SRT', 44.0, 0.40799638631845225)]",107.71104598807139
1999-08-30,"[('CTS', 49.6875, 0.3054885188247672), ('ENZ', 19.282089233398438, 0.7872051931392474), ('OII', 4.875, 3.113632980329358), ('OII', 4.875, 3.113632980329358), ('REX', 17.55555534362793, 0.8646243586144979), ('REX', 17.55555534362793, 0.8646243586144979), ('SRT', 38.8125, 0.39108433569354256)]",106.25272545373934
1999-09-06,"[('BB', 6.1354169845581055, 2.313171670925626), ('CTS', 52.625, 0.2696868932635769), ('ENZ', 25.60661506652832, 0.5542424377889431), ('OII', 5.328125, 2.66365236513703), ('OII', 5.328125, 2.66365236513703), ('REX', 16.583332061767578, 0.8558155083148601), ('REX', 16.583332061767578, 0.8558155083148601), ('SRT', 39.5, 0.35929804450622116)]",113.53818206396589
1999-09-13,"[('BB', 5.5520830154418945, 2.2252610512858015), ('CTS', 58.6875, 0.2105190046904072), ('ENZ', 24.783912658691406, 0.49850216379920903), ('OII', 5.078125, 2.4329519434374447), ('OII', 5.078125, 2.4329519434374447), ('REX', 15.75, 0.7844339103344935), ('REX', 15.75, 0.7844339103344935), ('SRT', 41.125, 0.30042149757491243), ('WOLF', 21.5625, 0.5729778127660649)]",111.19350678991445
1999-09-20,"[('CTS', 53.0, 0.6356691813270234), ('ENZ', 24.166885375976562, 1.3940756570899588), ('SRT', 41.125, 0.8192210725916655)]",101.07139983099673
1999-09-27,"[('CTS', 53.5, 0.6817934006258344), ('ENZ', 24.681074142456055, 1.477891388476351), ('SRT', 50.0625, 0.7286081784465847)]",109.42784080044643
1999-10-04,"[('CTS', 56.0, 0.663023255325306), ('ENZ', 23.34418296813965, 1.5905162476190127), ('SRT', 53.125, 0.6989045138487933)]",111.38790689465142
1999-10-11,"[('CTS', 56.25, 0.6514218592547452), ('ENZ', 20.618980407714844, 1.7771237402878166), ('SRT', 57.0, 0.6428505190013932)]",109.92743874923823
1999-10-18,"[('CTS', 49.625, 0.6902543977146681), ('ENZ', 19.693439483642578, 1.7393545964909665), ('SRT', 55.125, 0.621385478214792)]",102.76162345977122
1999-10-25,"[('CTS', 56.625, 0.4336678885806038), ('ENZ', 17.79094123840332, 1.380277966287103), ('SJW', 19.541667938232422, 1.2566196636077864), ('SRT', 45.375, 0.5411888526914973)]",98.22577676350676
1999-11-01,"[('BB', 6.4479169845581055, 2.158378051867144), ('CTS', 60.125, 0.23146848232401818), ('ENZ', 19.89911651611328, 0.6993799191266752), ('ORCL', 14.671875, 0.9485524174470947), ('SJW', 19.979167938232422, 0.6965776824519174), ('SRT', 34.6875, 0.4012120360282982), ('SRT', 34.6875, 0.4012120360282982)]",97.41929749812115
1999-11-08,"[('BB', 6.9791669845581055, 1.5228016861300389), ('CTS', 67.9375, 0.15643624289778374), ('CLS', 34.875, 0.3047422867919192), ('ENZ', 19.95053482055664, 0.5327118970724242), ('ORCL', 16.28125, 0.6527685068325947), ('QGEN', 16.826923370361328, 0.6316001456682195), ('SJW', 20.020832061767578, 0.530841436513697), ('SRT', 40.0625, 0.2652826771137144), ('SRT', 40.0625, 0.2652826771137144), ('WOLF', 28.71875, 0.37006789125112277)]",106.27887251868182
1999-11-15,"[('BB', 9.135416984558105, 1.0888189569168898), ('CTS', 73.75, 0.1348720704017274), ('CLS', 34.875, 0.2852133388423626), ('ENZ', 20.721818923950195, 0.4800165095850204), ('ORCL', 19.03125, 0.5226569559081718), ('QGEN', 16.696985244750977, 0.5957252190334402), ('QGEN', 16.696985244750977, 0.5957252190334402), ('SJW', 20.0, 0.4973407596063698), ('SRT', 33.5, 0.2969198564814148), ('SRT', 33.5, 0.2969198564814148), ('WOLF', 29.5625, 0.3364673215095948)]",109.41496711340135
1999-11-22,"[('BB', 8.770833015441895, 1.3176889725227556), ('CTS', 74.375, 0.1553913269820006), ('CLS', 36.4375, 0.31717955250185365), ('ENZ', 20.876075744628906, 0.5536112287415795), ('ORCL', 18.40625, 0.6278970428135168), ('QGEN', 16.729469299316406, 0.6908306376914503), ('QGEN', 16.729469299316406, 0.6908306376914503), ('SJW', 20.09375, 0.5751654093579492), ('WOLF', 29.5, 0.39177050658597606)]",104.01506949857664
1999-11-29,"[('BB', 9.333333015441895, 1.1049312504550304), ('CTS', 82.625, 0.12481320810487663), ('CLS', 36.46875, 0.2827815957406116), ('GLW', 34.75, 0.2967680955299405), ('ENZ', 24.269723892211914, 0.4249200100284101), ('ORCL', 19.671875, 0.5242353013968131), ('QGEN', 19.23076820373535, 0.5362599772619749), ('QGEN', 19.23076820373535, 0.5362599772619749), ('SJW', 20.010417938232422, 0.5153661133664648), ('STM', 43.79166793823242, 0.235494371536872), ('WOLF', 32.84375, 0.3139925044998038)]",113.43960451631975
1999-12-06,"[('CTS', 76.625, 0.14124324007967123), ('CLS', 43.375, 0.24951615610616273), ('CIEN', 251.5625, 0.04302216455594458), ('GLW', 39.0, 0.2775067505411489), ('ENZ', 27.86904525756836, 0.3883435249065694), ('ORCL', 21.15625, 0.5115634042471991), ('QGEN', 20.010395050048828, 0.5408570517491307), ('QGEN', 20.010395050048828, 0.5408570517491307), ('SJW', 20.0, 0.5411381635552404), ('STM', 45.60416793823242, 0.23731960828149448), ('WOLF', 35.0625, 0.3086706102275881)]",119.05039598215289
1999-12-13,"[('BB', 7.9791669845581055, 1.050910684413), ('CTS', 70.125, 0.11957778020374435), ('CLS', 45.8125, 0.18303720244011074), ('CIEN', 222.25, 0.03772954707216006), ('GLW', 37.5, 0.22361044898100194), ('ENZ', 28.537492752075195, 0.29383772112137646), ('GES', 10.5, 0.7986087463607212), ('MEI', 12.629249572753906, 0.6639659615942701), ('ORCL', 22.671875, 0.3698587715743657), ('QGEN', 19.23076820373535, 0.43604039880002343), ('QGEN', 19.23076820373535, 0.43604039880002343), ('SJW', 19.833332061767578, 0.42279289282671617), ('STM', 46.33333206176758, 0.18097968489744912), ('WOLF', 35.25, 0.23788345636276803)]",117.39548571502603
1999-12-20,"[('GIB', 19.8125, 0.43609045142632014), ('CTS', 71.25, 0.12126374833521358), ('CLS', 54.0, 0.16000077905340682), ('CIEN', 203.0, 0.04256178359056142), ('GLW', 41.02083206176758, 0.2106257146582041), ('ENZ', 27.66337013244629, 0.31232789163132685), ('GES', 10.9375, 0.78994670344082), ('MEI', 12.816349983215332, 0.6741421762201579), ('ORCL', 26.671875, 0.32393830838229287), ('QGEN', 18.71101951599121, 0.46176222848251697), ('QGEN', 18.71101951599121, 0.46176222848251697), ('SJW', 19.916667938232422, 0.4338096159296996), ('STM', 49.66666793823242, 0.17396057411439583), ('WOLF', 37.875, 0.22811992261079783)]",120.96058896437556
1999-12-27,"[('GIB', 21.40625, 0.45959570638141234), ('CTS', 75.375, 0.1305236562484525), ('CLS', 55.5, 0.17726523585093887), ('CIEN', 201.25, 0.04888556814771234), ('GLW', 42.97916793823242, 0.22890672532018586), ('ENZ', 37.84431457519531, 0.2599656170328812), ('GES', 10.875, 0.904663962273757), ('ORCL', 28.015625, 0.3511690561865783), ('QGEN', 19.620582580566406, 0.5014234694270275), ('QGEN', 19.620582580566406, 0.5014234694270275), ('SJW', 20.041667938232422, 0.490888314288416), ('STM', 50.47916793823242, 0.19489664730142545), ('WOLF', 42.6875, 0.2304707605206936)]",127.8968676664524
2000-01-03,"[('GIB', 21.5, 0.37551453717483274), ('CTS', 68.8125, 0.11732697619268162), ('CLS', 46.0, 0.1755122293317153), ('CIEN', 202.125, 0.039943413972833165), ('GLW', 38.95833206176758, 0.20723583690540057), ('ENZ', 37.021610260009766, 0.21807702292138964), ('GGB', 1.2126070261001587, 6.658020591571309), ('GES', 9.9375, 0.8124339672210218), ('KFY', 33.875, 0.2383339497936208), ('ORCL', 25.84375, 0.31239903455415347), ('QGEN', 20.790021896362305, 0.3883383379539182), ('QGEN', 20.790021896362305, 0.3883383379539182), ('SJW', 19.75, 0.408787977177666), ('STM', 43.70833206176758, 0.1847144964911847), ('WOLF', 37.03125, 0.2180202544947552)]",121.10343823888357
2000-01-10,"[('BHC', 25.96875, 0.32423498173756166), ('GIB', 21.21875, 0.3968177758820526), ('CTS', 75.1875, 0.11198639643554187), ('CLS', 47.0, 0.17914845068079369), ('CIEN', 233.84375, 0.03600685150660347), ('GLW', 37.33333206176758, 0.22553511077089358), ('ENZ', 49.36214828491211, 0.1705755821930248), ('GGB', 1.2980769872665405, 6.486500619449306), ('GES', 12.0, 0.7016647651664419), ('ORCL', 26.703125, 0.3153180454346562), ('QGEN', 26.231159210205078, 0.3209914252939901), ('QGEN', 26.231159210205078, 0.3209914252939901), ('SJW', 19.729167938232422, 0.4267781189940881), ('STM', 51.29166793823242, 0.16415877120894165), ('VSH', 24.666667938232422, 0.341350408700587), ('WOLF', 43.125, 0.1952458476984882)]",134.71963491195686
2000-01-17,"[('BHC', 26.5, 0.3408589985816667), ('BB', 11.59375, 0.7791062824723809), ('GIB', 17.25, 0.523638461589227), ('CTS', 79.9375, 0.11299782282926245), ('CLS', 45.625, 0.19797837725839268), ('CIEN', 258.34375, 0.03496412613974275), ('GLW', 54.0, 0.1672733974521142), ('ENZ', 100.36970520019531, 0.08999491872968647), ('GGB', 1.3221149444580078, 6.8320560933656855), ('GES', 11.875, 0.7606537652559299), ('ORCL', 29.84375, 0.3026685139238255), ('QGEN', 31.44490623474121, 0.2872568102122218), ('QGEN', 31.44490623474121, 0.2872568102122218), ('SJW', 19.645832061767578, 0.4597801423739479), ('STM', 55.83333206176758, 0.16178084181723842), ('VSH', 24.333332061767578, 0.37120947675745586), ('WOLF', 51.375, 0.1758202133803244)]",153.55697886104082
2000-01-24,"[('BHC', 25.75, 0.28957564576349376), ('BB', 10.583333015441895, 0.7045580884141368), ('GIB', 17.5, 0.4260898787662836), ('CTS', 73.375, 0.1016227990243266), ('CLS', 39.59375, 0.1883270182392414), ('CIEN', 231.4375, 0.03221851635283808), ('GLW', 49.0, 0.15217495670224415), ('ENZ', 73.42619323730469, 0.10155194692323502), ('GGB', 1.2713680267333984, 5.864999529340517), ('GES', 11.75, 0.6346019470987203), ('MEI', 13.880480766296387, 0.5371984590415264), ('ORCL', 23.6875, 0.31478935634448396), ('QGEN', 28.32640266418457, 0.2632375514395243), ('QGEN', 28.32640266418457, 0.2632375514395243), ('SJW', 18.833332061767578, 0.3959242503639123), ('STM', 54.625, 0.136504766652814), ('TSM', 20.589599609375, 0.3621523982921351), ('VSH', 24.416667938232422, 0.30538863440634406), ('WOLF', 50.25, 0.14838951001810874)]",141.6748846897893
2000-01-31,"[('BHC', 29.0, 0.31180220553029286), ('BB', 15.541666984558105, 0.58180785686392), ('GIB', 19.875, 0.4549566772517481), ('CTS', 73.625, 0.12281513019189805), ('CLS', 49.5, 0.18267199919956553), ('CIEN', 264.46875, 0.03419029265415477), ('GLW', 54.95833206176758, 0.16452944660358157), ('ENZ', 56.76647186279297, 0.15928881368977868), ('GGB', 1.2019230127334595, 7.523164016815211), ('GES', 12.5625, 0.7197822058012731), ('ORCL', 28.90625, 0.31281345592660736), ('QGEN', 34.75831604003906, 0.2601467789740579), ('QGEN', 34.75831604003906, 0.2601467789740579), ('SJW', 19.0, 0.4759086294936049), ('STM', 68.77083587646484, 0.13148399092634833), ('TSM', 25.375675201416016, 0.3563358960345582), ('VSH', 29.083332061767578, 0.31090880306198787), ('WOLF', 71.65625, 0.12618946652076396)]",162.76075128681288
2000-02-07,"[('BHC', 29.625, 0.28058353264431296), ('BB', 17.666667938232422, 0.47050678620608233), ('GIB', 18.375, 0.4523693689571576), ('CTS', 74.125, 0.11213878117487719), ('CLS', 48.5, 0.171387364012119), ('CIEN', 339.5, 0.02448390914458843), ('GLW', 55.25, 0.15044863628213162), ('ENZ', 49.46498489379883, 0.16804386319806278), ('GGB', 1.2660260200500488, 6.565652698243254), ('GES', 14.03125, 0.5924124475430037), ('INS', 7.375, 1.1270897836729181), ('JNPR', 107.9375, 0.07701018788268925), ('ORCL', 29.84375, 0.2785268994207421), ('QGEN', 34.04365921020508, 0.2441655023998138), ('QGEN', 34.04365921020508, 0.2441655023998138), ('SJW', 18.75, 0.4433219815780145), ('STM', 68.66666412353516, 0.1210527300355454), ('TSM', 23.314346313476562, 0.3565309978166945), ('VSH', 28.25, 0.2942402532597441), ('WOLF', 80.15625, 0.10370104832234257)]",166.24574309175543
2000-02-14,"[('BHC', 33.75, 0.24376172024921589), ('BB', 18.083332061767578, 0.4549470213957284), ('GIB', 17.5, 0.4701118890520592), ('CTS', 62.75, 0.13110690132925953), ('CLS', 47.4375, 0.1734273108492445), ('CIEN', 403.59375, 0.020384255351850806), ('GLW', 64.4375, 0.12767345192490454), ('ENZ', 65.81620025634766, 0.12499898241417523), ('GGB', 1.2446579933166504, 6.609814183965985), ('GES', 10.4375, 0.7882115505064465), ('INS', 7.5, 1.0969277411214715), ('JNPR', 119.15625, 0.06904344554659143), ('MEI', 17.680950164794922, 0.46530067568382055), ('ORCL', 29.28125, 0.2809633488464815), ('QGEN', 40.28066635131836, 0.20424086301496283), ('QGEN', 40.28066635131836, 0.20424086301496283), ('SJW', 18.625, 0.4417158689079751), ('STM', 62.04166793823242, 0.13260375376435155), ('TSM', 22.650928497314453, 0.3632062173251063), ('VSH', 29.416667938232422, 0.2796699502365656), ('WOLF', 84.46875, 0.09739646979990868)]",172.76611922663176
2000-02-21,"[('BHC', 31.8125, 0.2731820151512277), ('BB', 23.15625, 0.37530268748171364), ('GIB', 17.5, 0.4966058775427675), ('CTS', 66.375, 0.1309318697852871), ('CLS', 46.4375, 0.18714622572271186), ('CIEN', 474.6875, 0.01830805078498682), ('GLW', 62.60416793823242, 0.13881827908922775), ('ENZ', 65.40484619140625, 0.13287398966684394), ('GGB', 1.2179490327835083, 7.13544050126373), ('GES', 10.96875, 0.7923056735725066), ('INS', 7.9375, 1.0948791000942906), ('JNPR', 116.375, 0.07467757557034098), ('MEI', 18.932180404663086, 0.45903866703371865), ('ORCL', 35.3125, 0.246105567631814), ('QGEN', 48.33679962158203, 0.17979268228420608), ('QGEN', 48.33679962158203, 0.17979268228420608), ('SJW', 19.0, 0.4574001503683385), ('STM', 66.85416412353516, 0.12999344126028817), ('TSM', 22.105979919433594, 0.3931335723940667), ('VSH', 27.25, 0.3189212057614103), ('WOLF', 87.9375, 0.09882704030701842)]",182.50265999696705
2000-02-28,"[('BHC', 30.5, 0.28831159391202993), ('BB', 25.114582061767578, 0.3501353752449433), ('GIB', 16.6875, 0.5269515274497026), ('CTS', 52.3125, 0.168095648541303), ('CLS', 49.5, 0.17764653766296795), ('CIEN', 592.59375, 0.014839008366721574), ('GLW', 68.41666412353516, 0.12852868123530697), ('ENZ', 71.98646545410156, 0.1221549573082406), ('GGB', 1.207265019416809, 7.283822087850083), ('GES', 10.34375, 0.8501272376378889), ('INS', 9.75, 0.9018978065966065), ('JNPR', 132.21875, 0.06650723603359518), ('MEI', 23.23548126220703, 0.3784515377617644), ('ORCL', 37.5, 0.2344934297151177), ('QGEN', 45.21829605102539, 0.19446782347557096), ('QGEN', 45.21829605102539, 0.19446782347557096), ('SJW', 18.583332061767578, 0.473193051982762), ('STM', 70.97916412353516, 0.12388852028480253), ('TSM', 24.641178131103516, 0.3568621422048504), ('VHC', 33.796875, 0.2601868845660113), ('VSH', 34.25, 0.2567446310749464), ('WOLF', 96.5, 0.09112438978566749)]",193.4570795149721
2000-03-06,"[('ASGN', 21.53125, 0.3650396807021487), ('BHC', 25.125, 0.3128262935370404), ('BB', 22.5, 0.34932269444969505), ('GIB', 15.375, 0.5112039430971147), ('GIB', 15.375, 0.5112039430971147), ('CTS', 53.75, 0.14622810465336072), ('CLS', 51.9375, 0.151331131169543), ('CIEN', 570.0625, 0.013787541936398445), ('GLW', 63.83333206176758, 0.12312941172352923), ('ENZ', 71.57511138916016, 0.1098113642098848), ('GGB', 1.1965810060501099, 6.5685152826076125), ('GES', 11.71875, 0.6706995733434146), ('INS', 10.25, 0.7668059146456722), ('JNPR', 141.21875, 0.05565663642482418), ('MEI', 21.32939910888672, 0.36849423581949076), ('ORCL', 40.8125, 0.19258218989569714), ('QGEN', 57.69230651855469, 0.1362358536071066), ('QGEN', 57.69230651855469, 0.1362358536071066), ('SJW', 18.75, 0.4191872333396341), ('STM', 69.625, 0.11288704668033234), ('TSM', 21.087162017822266, 0.372727283950078), ('TSM', 21.087162017822266, 0.372727283950078), ('VHC', 33.375, 0.23549844569642364), ('VSH', 37.625, 0.2088972923619439), ('WOLF', 97.0, 0.08102846005276432)]",196.49401562795347
2000-03-13,"[('ASGN', 20.3125, 0.3210226249426266), ('ASGN', 20.3125, 0.3210226249426266), ('BHC', 25.3125, 0.25761074841074977), ('BB', 22.145832061767578, 0.2944469212518107), ('GIB', 16.0, 0.40754825432169395), ('GIB', 16.0, 0.40754825432169395), ('CTS', 54.125, 0.12047615832142454), ('CLS', 60.0625, 0.10856644443949391), ('CIEN', 499.1875, 0.01306277114139898), ('GLW', 63.125, 0.10329935951124124), ('ENZ', 65.2505874633789, 0.09993430438931768), ('GGB', 1.1431620121002197, 5.7041539170525155), ('GGB', 1.1431620121002197, 5.7041539170525155), ('GES', 13.8125, 0.47209209550386266), ('INS', 11.625, 0.5609266296040519), ('JNPR', 124.96875, 0.05217922135851646), ('MEI', 18.09023094177246, 0.36045819924221517), ('ORCL', 39.90625, 0.16340227581261338), ('QGEN', 46.25779724121094, 0.14096590105976267), ('QGEN', 46.25779724121094, 0.14096590105976267), ('RMD', 9.125, 0.7146051582626962), ('ROG', 33.5, 0.19464991251185382), ('SJW', 19.083332061767578, 0.3416998691864256), ('STM', 60.66666793823242, 0.10748525163416271), ('TSM', 22.556156158447266, 0.28909057125431714), ('TSM', 22.556156158447266, 0.28909057125431714), ('VHC', 25.875, 0.2520105147496465), ('VSH', 35.25, 0.18498644167793202), ('WOLF', 75.6875, 0.08615388365512275)]",189.102390005266
2000-03-20,"[('ASGN', 21.4375, 0.3135689525816274), ('ASGN', 21.4375, 0.3135689525816274), ('BHC', 23.84375, 0.2819243793853164), ('BHC', 23.84375, 0.2819243793853164), ('BB', 24.625, 0.2729800780088787), ('GIB', 17.25, 0.38968895194021086), ('GIB', 17.25, 0.38968895194021086), ('CTS', 60.5, 0.11110965985072128), ('CLS', 53.0, 0.12683272492393655), ('CIEN', 568.3125, 0.011828236086604882), ('GLW', 71.45833587646484, 0.09407068242660553), ('CRY', 14.666666984558105, 0.4583273369502478), ('ENZ', 65.81620025634766, 0.10213495149805947), ('GGB', 1.1698720455169678, 5.746042438340441), ('GGB', 1.1698720455169678, 5.746042438340441), ('GES', 14.40625, 0.46661236761604424), ('INS', 9.625, 0.6984035762045337), ('JNPR', 134.5, 0.04997869457969247), ('MEI', 17.44707489013672, 0.3852871878694596), ('ORCL', 43.5, 0.15453182576939395), ('QGEN', 45.21829605102539, 0.14865961365247427), ('QGEN', 45.21829605102539, 0.14865961365247427), ('SJW', 19.0, 0.35379654847203357), ('STM', 66.16666412353516, 0.10159397500255128), ('TSM', 21.561031341552734, 0.3117723968989202), ('TSM', 21.561031341552734, 0.3117723968989202), ('VHC', 30.375, 0.22130483690431726), ('VSH', 37.5, 0.179256917892497), ('WOLF', 83.90625, 0.0801148236391048)]",194.9418982080905
2000-03-27,"[('ASGN', 22.5, 0.30486915662766934), ('ASGN', 22.5, 0.30486915662766934), ('ARW', 35.25, 0.19459733401766127), ('BB', 17.75, 0.38645386051394703), ('CTS', 57.0, 0.12034308814250104), ('CLS', 53.0625, 0.12927314061950643), ('CIEN', 441.4375, 0.015539133000985552), ('GLW', 64.66666412353516, 0.1060756127920638), ('CRY', 12.0, 0.5716296686768799), ('CRY', 12.0, 0.5716296686768799), ('DRQ', 23.5625, 0.2911217410768195), ('ENZ', 57.17782211303711, 0.11996882306152953), ('GES', 16.0, 0.42872225150765997), ('INS', 9.375, 0.7316859759064064), ('JNPR', 131.78125, 0.052052594918644036), ('MEI', 18.8971004486084, 0.36299516123002373), ('ORCL', 39.03125, 0.17574523040185902), ('QGEN', 35.34303665161133, 0.1940850779671142), ('QGEN', 35.34303665161133, 0.1940850779671142), ('RMD', 8.921875, 0.7688469098841397), ('SJW', 19.5, 0.3517721038011569), ('STM', 62.39583206176758, 0.1099361254984479), ('TSM', 21.608417510986328, 0.3174483286726095), ('TSM', 21.608417510986328, 0.3174483286726095), ('VSH', 37.08333206176758, 0.1849767980044779), ('WOLF', 56.4375, 0.12154252091468544)]",178.34845662718655
