,holding,total
1997-12-15,[],100.0
1997-12-22,[],100.0
1997-12-29,[],100.0
1998-01-05,[],100.0
1998-01-12,[],100.0
1998-01-19,[],100.0
1998-01-26,[],100.0
1998-02-02,[],100.0
1998-02-09,[],100.0
1998-02-16,[],100.0
1998-02-23,[],100.0
1998-03-02,[],100.0
1998-03-09,[],100.0
1998-03-16,[],100.0
1998-03-23,[],100.0
1998-03-30,[],100.0
1998-04-06,[],100.0
1998-04-13,[],100.0
1998-04-20,[],100.0
1998-04-27,[],100.0
1998-05-04,[],100.0
1998-05-11,[],100.0
1998-05-18,[],100.0
1998-05-25,[],100.0
1998-06-01,[],100.0
1998-06-08,[],100.0
1998-06-15,[],100.0
1998-06-22,[],100.0
1998-06-29,[],100.0
1998-07-06,[],100.0
1998-07-13,[],100.0
1998-07-20,[],100.0
1998-07-27,[],100.0
1998-08-03,[],100.0
1998-08-10,[],100.0
1998-08-17,[],100.0
1998-08-24,[],100.0
1998-08-31,[],100.0
1998-09-07,[],100.0
1998-09-14,[],100.0
1998-09-21,[],100.0
1998-09-28,[],100.0
1998-10-05,[],100.0
1998-10-12,[],100.0
1998-10-19,[],100.0
1998-10-26,[],100.0
1998-11-02,[],100.0
1998-11-09,[],100.0
1998-11-16,[],100.0
1998-11-23,[],100.0
1998-11-30,[],100.0
1998-12-07,[],100.0
1998-12-14,[],100.0
1998-12-21,[],100.0
1998-12-28,[],100.0
1999-01-04,[],100.0
1999-01-11,[],100.0
1999-01-18,[],100.0
1999-01-25,[],100.0
1999-02-01,[],100.0
1999-02-08,[],100.0
1999-02-15,[],100.0
1999-02-22,[],100.0
1999-03-01,[],100.0
1999-03-08,[],100.0
1999-03-15,[],100.0
1999-03-22,[],100.0
1999-03-29,[],100.0
1999-04-05,[],100.0
1999-04-12,[],100.0
1999-04-19,[],100.0
1999-04-26,[],100.0
1999-05-03,[],100.0
1999-05-10,[],100.0
1999-05-17,[],100.0
1999-05-24,[],100.0
1999-05-31,[],100.0
1999-06-07,[],100.0
1999-06-14,[],100.0
1999-06-21,[],100.0
1999-06-28,[],100.0
1999-07-05,[],100.0
1999-07-12,[],100.0
1999-07-19,[],100.0
1999-07-26,"[('GILD', 2.421875, 20.64516129032258), ('LRCX', 18.458332061767578, 2.708803798343412)]",100.0
1999-08-02,"[('GILD', 2.230468988418579, 21.568937464712256), ('LRCX', 18.520832061767578, 2.5975531751346685)]",96.21769225636068
1999-08-09,"[('GILD', 2.396483898162842, 21.54445276712226), ('LRCX', 19.854167938232422, 2.6005085839792175)]",103.26186830227675
1999-08-16,"[('GILD', 2.550781011581421, 38.49355777157375)]",98.18863623194275
1999-08-23,"[('GILD', 2.525391101837158, 38.49355777157375)]",97.21128827438693
1999-08-30,"[('GILD', 2.609375, 38.49355777157375)]",100.44412731020024
1999-09-06,"[('GILD', 2.625, 38.49355777157375)]",101.04558915038109
1999-09-13,"[('GILD', 2.476562976837158, 38.49355777157375)]",95.3317200238218
1999-09-20,"[('GILD', 2.416016101837158, 38.49355777157375)]",93.00105539312105
1999-09-27,[],78.71632751124676
1999-10-04,[],78.71632751124676
1999-10-11,[],78.71632751124676
1999-10-18,"[('CTSH', 0.9140629768371582, 86.116962951088)]",78.71632751124676
1999-10-25,"[('CTSH', 0.9570310115814209, 86.116962951088)]",82.4166041673995
1999-11-01,"[('CTSH', 1.140625, 86.116962951088)]",98.22716086608474
1999-11-08,"[('ABMD', 15.5625, 2.9973766796626533), ('CTSH', 1.0833330154418945, 43.058481475544)]",93.29334915450008
1999-11-15,"[('ABMD', 14.5, 3.0801283807271918), ('CTSH', 1.0651040077209473, 41.93192514232422)]",89.32372304108856
1999-11-22,"[('ABMD', 14.375, 3.2758329612621977), ('CTSH', 1.1901040077209473, 39.56805330680448)]",94.18019763628818
1999-11-29,"[('AAPL', 1.026785969734192, 20.207445844583955), ('ABMD', 15.28125, 1.3577895707080443), ('AMD', 15.75, 1.317379166817924), ('CTSH', 1.3567709922790527, 15.292722202535728), ('TECH', 25.703125, 0.807245106475664)]",103.74360938691152
1999-12-06,"[('AAPL', 0.919642984867096, 30.692080241047968), ('ABMD', 22.25, 1.2685733161643942), ('CTSH', 1.640625, 17.20427049731521), ('TECH', 24.46875, 1.153543041007725)]",112.90302513863108
1999-12-13,"[('ABMD', 26.75, 1.4441635221169289), ('CTSH', 1.5325520038604736, 25.20721914774575), ('TECH', 24.4375, 1.5808234973556152)]",115.89412264988354
1999-12-20,"[('ABMD', 20.875, 1.5344551641525697), ('CTSH', 2.2760419845581055, 14.073444940385786), ('INCY', 25.78125, 1.242443696550202), ('TECH', 25.6875, 1.2469781625960055)]",128.12700620673957
1999-12-27,"[('ABMD', 18.375, 1.7938757456885472), ('CTSH', 2.277343988418579, 14.474083403586594), ('INCY', 30.0, 1.0987488942342352), ('TECH', 27.53125, 1.1972746180077933)]",131.84986730810823
2000-01-03,"[('ABMD', 17.9375, 1.6610353968606206), ('CTSH', 1.9583330154418945, 15.214379881383062), ('INCY', 52.1875, 0.5709187531724529), ('INTU', 36.78125, 0.8100546455378048), ('TECH', 25.984375, 1.1466437977125632)]",148.97411215593692
2000-01-10,"[('ABMD', 21.375, 1.6233754522455244), ('CTSH', 1.9010419845581055, 18.252963676556554), ('INCY', 65.90625, 0.5265001466742242), ('INTU', 40.6875, 0.8528331868939621), ('TECH', 33.5625, 1.0338815729384905)]",173.49825145874044
2000-01-17,"[('ABMD', 29.4375, 1.2706402235572722), ('CTSH', 1.7083330154418945, 21.895304511978765), ('INCY', 78.5625, 0.4761110145548729), ('INTU', 37.8125, 0.9892091657776451), ('TECH', 33.3125, 1.1228359198789404)]",187.022357904836
2000-01-24,"[('ABMD', 29.4375, 1.4561281339446686), ('CTSH', 1.8671879768371582, 22.956859445723882), ('INCY', 64.25, 0.6671559835485786), ('TECH', 30.296875, 1.4148248604186464)]",171.4590877719847
2000-01-31,"[('ABMD', 27.5625, 1.595632988218389), ('CTSH', 2.015625, 21.819353420288667), ('INCY', 67.5, 0.6515501368558422), ('TECH', 31.4375, 1.3989545681994227)]",175.91853695107739
2000-02-07,"[('ABMD', 29.5, 1.457602882612634), ('CTSH', 2.7083330154418945, 15.87666095413931), ('INCY', 91.28125, 0.4710637183109642), ('NVDA', 1.0416669845581055, 41.27930103814685), ('TECH', 35.28125, 1.2187574146911662)]",214.9964251853635
2000-02-14,"[('ABMD', 40.75, 1.2933085895903111), ('CTSH', 2.4088540077209473, 21.87858826515918), ('INCY', 133.46875, 0.39486640150451086), ('NVDA', 1.4036459922790527, 37.546735655358646), ('TECH', 36.96875, 1.4255912094892356)]",263.5116251290259
2000-02-21,"[('ABMD', 37.625, 1.3696770187517673), ('CTSH', 2.3541669845581055, 21.89058727293662), ('INCY', 140.25, 0.367444547811303), ('NVDA', 1.2747399806976318, 40.42714483806492), ('TECH', 38.0625, 1.3539336047431263)]",257.6704891526762
2000-02-28,"[('ABMD', 33.875, 1.4934906726845885), ('CTSH', 2.522135019302368, 20.059194353196986), ('INCY', 123.0, 0.4113170450178084), ('NVDA', 1.2265629768371582, 41.246962033411485), ('TECH', 41.78125, 1.2108780023860088)]",252.95998268595216
2000-03-06,"[('ABMD', 30.75, 1.5564641498021992), ('CTSH', 2.5598959922790527, 18.69656921639506), ('INCY', 101.625, 0.47095963204346986), ('NVDA', 2.4583330154418945, 19.46899476424856), ('TECH', 38.5625, 1.2411351081080744), ('VRSN', 239.9375, 0.19947391552557486)]",287.1676356385057
2000-03-13,"[('CTSH', 2.34375, 25.76868147122684), ('INCY', 68.4375, 0.8824890914803714), ('NVDA', 2.0807290077209473, 29.026051433934597), ('TECH', 35.953125, 1.679835819506313)]",241.58138879275165
2000-03-20,"[('CTSH', 2.773437976837158, 28.968424970543406), ('NVDA', 1.941406011581421, 41.383476440880195), ('TECH', 39.1875, 2.0501978932685914)]",241.02638982738875
2000-03-27,"[('CTSH', 2.6041669845581055, 28.03316463762337), ('NVDA', 1.760090947151184, 41.47685773859612), ('TECH', 34.5, 2.116030197738567)]",219.00912546594168
2000-04-03,"[('CTSH', 2.1770830154418945, 34.11142466636239), ('NVDA', 2.136718988418579, 34.75581191358571), ('TECH', 34.5625, 2.148669895802192)]",222.7902098209898
2000-04-10,"[('CTSH', 1.453125, 38.81618968522108), ('NVDA', 1.4332679510116577, 39.35396420224435), ('TECH', 32.5, 1.735531558041135)]",169.21432690901065
2000-04-17,"[('CTSH', 1.8697919845581055, 35.38757000537794), ('NVDA', 1.6796879768371582, 39.39267034204608), ('TECH', 34.46875, 1.9196342991563229)]",198.50218424713353
2000-04-24,"[('CTSH', 1.9114580154418945, 36.455943579580534), ('NVDA', 1.8567709922790527, 37.52967159410143), ('TECH', 35.5625, 1.9594799456080616)]",209.05201669706008
2000-05-01,"[('CTSH', 2.3776040077209473, 33.1616059587552), ('NVDA', 1.9192709922790527, 41.08078929300856), ('TECH', 39.71875, 1.985086822470476)]",236.53550168999766
2000-05-08,"[('CTSH', 2.359375, 31.10866493523399), ('NVDA', 1.6614580154418945, 44.17626304691572), ('TECH', 37.125, 1.977023739570847)]",220.1910189947031
2000-05-15,"[('CTSH', 2.53125, 31.793906485221484), ('NVDA', 2.1276040077209473, 37.82580099429493), ('TECH', 34.75, 2.3159230443371763)]",241.43497737215063
2000-05-22,"[('CTSH', 2.2447919845581055, 34.918807425211085), ('NVDA', 2.198568105697632, 35.6529592216427), ('TECH', 34.8125, 2.251646937693125)]",235.15637705532572
2000-05-29,"[('CTSH', 2.397135019302368, 40.13964462005856), ('NVDA', 2.740885019302368, 35.10550318728255), ('TECH', 47.625, 2.0203705570833446)]",288.66044334328285
2000-06-05,"[('CTSH', 2.2291669845581055, 30.93464942786974), ('NVDA', 2.634114980697632, 26.17900117830969), ('PWR', 57.375, 1.2018910533069544), ('TECH', 46.46875, 1.483975772610335)]",275.83399673394604
2000-06-12,"[('CTSH', 1.96875, 38.147270932275575), ('NVDA', 3.1197919845581055, 24.072899738075076), ('PWR', 62.0625, 1.2101098029875936), ('TECH', 56.09375, 1.3388735758960228)]",300.40975859167014
2000-06-19,"[('CTSH', 1.7916669845581055, 40.023687756255526), ('NVDA', 3.084635019302368, 23.247197643941515), ('PWR', 57.75, 1.2417163628250303), ('TECH', 55.53125, 1.2913291156447135)]",286.836479812582
2000-06-26,"[('CTSH', 1.3828129768371582, 48.65893524397055), ('NVDA', 2.648437976837158, 25.405996924570825), ('PWR', 55.0, 1.2233855835352987), ('TECH', 65.0, 1.0351724168375604)]",269.1448283777657
2000-07-03,"[('CTSH', 1.609375, 43.50277712045888), ('NVDA', 2.4244790077209473, 28.877248144974157), ('PWR', 56.75, 1.233696597854423), ('TECH', 68.3125, 1.02488244359727)]",280.04912771295403
2000-07-10,"[('CTSH', 1.8541669845581055, 52.24259201973981), ('NVDA', 3.0755209922790527, 31.49596102706467), ('TECH', 62.8125, 1.542153063653577)]",290.59946793222093
2000-07-17,"[('CTSH', 1.8385419845581055, 50.22903735766814), ('NVDA', 2.9036459922790527, 31.804219340639012), ('TECH', 58.0625, 1.5904963449043772)]",277.0445820780312
2000-07-24,"[('CTSH', 1.734375, 46.80235811788806), ('NVDA', 2.25, 36.076817715872046), ('TECH', 53.34375, 1.5216935416185045)]",243.51851958213632
2000-07-31,"[('CTSH', 1.921875, 46.70443571371996), ('NVDA', 2.65625, 33.79203289875032), ('TECH', 54.875, 1.6357191323426978)]",269.28026216191665
2000-08-07,"[('CTSH', 1.7760419845581055, 46.957996156387146), ('NVDA', 2.6848959922790527, 31.06242212893648), ('TECH', 46.78125, 1.7827521215115396)]",250.19811805338514
2000-08-14,"[('CTSH', 1.7838540077209473, 46.4341542625499), ('NVDA', 3.2083330154418945, 25.817691548136768), ('TECH', 36.5, 2.269363073325544)]",248.49525652914707
2000-08-21,"[('CTSH', 1.7473959922790527, 50.66044661756055), ('NVDA', 3.125, 28.327635643709506), ('TECH', 45.71875, 1.9362703789275122)]",265.5715841597766
2000-08-28,"[('CTSH', 1.5989580154418945, 57.00962544365616), ('NVDA', 3.3125, 27.518791716369567), ('TECH', 50.9375, 1.7895655962792478)]",273.4679926814226
2000-09-04,"[('CTSH', 1.4895830154418945, 55.82047661016134), ('NVDA', 3.0625, 27.15077024403849), ('TECH', 44.84375, 1.8541989434953114)]",249.44770161710363
2000-09-11,"[('CTSH', 1.5677080154418945, 53.84345016760387), ('NVDA', 2.9537758827209473, 28.57725560716597), ('TECH', 46.125, 1.8300446267056651)]",253.2324252203964
2000-09-18,"[('CTSH', 1.7213540077209473, 53.01456912358901), ('NVDA', 2.9427080154418945, 31.011177646445994), ('TECH', 53.0, 1.721827189216776)]",273.7705230854674
2000-09-25,"[('CTSH', 1.625, 59.15165701994508), ('NVDA', 3.4114580154418945, 28.176059099164938), ('TECH', 56.0, 1.716454333168049)]",288.3643279722323
2000-10-02,"[('CTSH', 1.4609379768371582, 58.5242931291055), ('NVDA', 2.851562976837158, 29.983683718145983), ('TECH', 52.28125, 1.635392466703841)]",256.5010871995806
2000-10-09,"[('CTSH', 1.4635419845581055, 57.72184150240003), ('NVDA', 2.7135419845581055, 31.132128762152938), ('TECH', 52.84375, 1.598643897618374)]",253.43501539431287
2000-10-16,"[('CTSH', 1.6256510019302368, 57.98036749131999), ('NVDA', 2.9010419845581055, 32.490340714219265), ('TECH', 61.6875, 1.5279569200331944)]",282.767527513643
2000-10-23,"[('CTSH', 1.6510419845581055, 52.5808376411839), ('NVDA', 2.5520830154418945, 34.01659350559803), ('TECH', 53.53125, 1.62172881314798)]",260.4395115864834
2000-10-30,"[('CTSH', 1.7473959922790527, 54.24108197905727), ('NVDA', 2.96875, 31.926113437333633), ('TECH', 56.40625, 1.680321759859665)]",284.3419478012527
2000-11-06,"[('CTSH', 1.7057290077209473, 50.29037978186386), ('NVDA', 2.4505209922790527, 35.005519182861114), ('TECH', 51.53125, 1.664655128746697)]",257.3452788096847
2000-11-13,"[('CTSH', 1.671875, 50.958115171192894), ('NVDA', 2.640625, 32.263422031465325), ('TECH', 47.5, 1.7935915537229077)]",255.58679640551435
2000-11-20,"[('CTSH', 1.6197919845581055, 49.8715332952613), ('NVDA', 2.3958330154418945, 33.71750425368746), ('TECH', 46.0, 1.75611978020189)]",242.3445296678608
2000-11-27,"[('CTSH', 1.609375, 46.713170584431836), ('NVDA', 1.8541669845581055, 40.5459753816278), ('TECH', 47.125, 1.5953105338847744)]",225.53702672795998
2000-12-04,"[('CTSH', 1.6744790077209473, 45.362529520536654), ('NVDA', 2.0729169845581055, 36.64334075368334), ('TECH', 41.125, 1.8470177123224414)]",227.87581025778118
2000-12-11,"[('CTSH', 1.5442709922790527, 41.81141726903988), ('NVDA', 1.5598959922790527, 41.39260511870269), ('TECH', 36.0, 1.7935599676292702)]",193.7044765039612
2000-12-18,"[('CTSH', 1.4420570135116577, 42.633047426587616), ('NVDA', 1.4609379768371582, 42.08206373140132), ('TECH', 35.5, 1.7318108464474873)]",184.4378551466574
2000-12-25,"[('CTSH', 1.5130209922790527, 40.62732556028489), ('NVDA', 1.3652340173721313, 45.025245233184854), ('TECH', 36.0625, 1.7045406289876288)]",184.4099892985991
2001-01-01,"[('CTSH', 1.4479169845581055, 59.611953688743284), ('NVDA', 1.5455729961395264, 55.84541166558444)]",172.6263204572452
2001-01-08,"[('CTSH', 1.6614580154418945, 62.71800724454118), ('NVDA', 1.9583330154418945, 53.21022268803063)]",208.4066716979715
2001-01-15,"[('CTSH', 2.037108898162842, 59.6901823515843), ('NVDA', 2.1692709922790527, 56.05357838378041)]",243.19080320274998
2001-01-22,"[('CTSH', 1.96875, 59.985018086989385), ('NVDA', 2.117187976837158, 55.779413850243856)]",236.1910087175207
2001-01-29,"[('CTSH', 1.9583330154418945, 57.80804573138393), ('NVDA', 1.953125, 57.96219111113934)]",226.41480902788805
2001-02-05,"[('CTSH', 1.8723959922790527, 57.48203849263153), ('NVDA', 1.8463540077209473, 58.29279653390299)]",215.25827700326704
2001-02-12,"[('CTSH', 1.7135419845581055, 70.91027389743077), ('NVDA', 2.4791669845581055, 49.01151564884213)]",243.01546291952468
2001-02-19,"[('CTSH', 1.7291669845581055, 67.54512679653979), ('NVDA', 2.2643229961395264, 51.581335093754724)]",233.5936064487352
2001-02-26,"[('CTSH', 1.7239580154418945, 60.93652759056908), ('NVDA', 1.815755009651184, 57.85583110859144)]",210.10403034591545
2001-03-05,"[('CTSH', 1.6770830154418945, 66.44849678902474), ('NVDA', 2.085937976837158, 53.42423725152705)]",222.87929073303735
2001-03-12,"[('CTSH', 1.34375, 82.61060724912168), ('NVDA', 2.484375, 44.682466813990345)]",222.01600698201452
2001-03-19,"[('CTSH', 1.5182290077209473, 82.38559084041319), ('NVDA', 2.7916669845581055, 44.80484044981586)]",250.16038766428895
2001-03-26,"[('CTSH', 1.2526040077209473, 89.57224429851742), ('NVDA', 2.705077886581421, 41.47701356232487)]",224.39710437776537
2001-04-02,"[('CTSH', 1.4973959922790527, 80.9612853279912), ('NVDA', 2.6119790077209473, 46.41350631897832)]",242.46220835978983
2001-04-09,"[('CTSH', 1.386667013168335, 89.46723596406069), ('NVDA', 2.9270830154418945, 42.383924274174184)]",248.12252974142137
2001-04-16,"[('CTSH', 1.738332986831665, 88.90555503124007), ('NVDA', 3.623332977294922, 42.653396745988076)]",309.09491804676503
2001-04-23,"[('CTSH', 1.6283329725265503, 58.376394623125165), ('KMX', 5.204999923706055, 18.262480225816137), ('NVDA', 3.2916669845581055, 28.877832608214856)]",285.168624546169
2001-04-30,"[('BKNG', 36.47999954223633, 2.111770696566146), ('CTSH', 1.7770830392837524, 43.35047509940265), ('KMX', 5.275000095367432, 14.604245052373791), ('NVDA', 3.742500066757202, 20.584473659286367)]",308.1495761761644
2001-05-07,"[('BKNG', 28.860000610351562, 3.4394255841891543), ('CTSH', 1.7174999713897705, 57.79436745995219), ('KMX', 6.53000020980835, 15.200891465495225)]",297.7854733768733
2001-05-14,"[('BKNG', 29.639999389648438, 3.4722278259682655), ('CTSH', 1.7687499523162842, 58.1861955714226), ('KMX', 6.880000114440918, 14.95884141431921)]",308.75049192725913
2001-05-21,"[('BKNG', 31.200000762939453, 3.4964980899261455), ('CTSH', 1.834583044052124, 59.46350775833978), ('KMX', 7.5, 14.545432409774945)]",327.27222921993626
2001-05-28,"[('BKNG', 31.739999771118164, 3.406645093065845), ('CTSH', 1.699167013168335, 63.63524811641262), ('KMX', 7.724999904632568, 13.997011755216803)]",324.3807434225722
2001-06-04,"[('BKNG', 46.2599983215332, 2.731440355905237), ('CTSH', 1.8362499475479126, 68.81221505181138), ('KMX', 7.474999904632568, 16.903869952056585)]",379.06927883863295
2001-06-11,"[('BKNG', 48.47999954223633, 2.4416339592604692), ('CTSH', 1.6333329677581787, 72.47169778843369), ('KMX', 6.525000095367432, 18.141059233285823)]",355.11123968176867
2001-06-18,"[('BKNG', 46.08000183105469, 2.627241737268523), ('CTSH', 1.6316670179367065, 74.1960845767693), ('KMX', 7.300000190734863, 16.584013822028385)]",363.18991219187046
2001-06-25,"[('BKNG', 54.29999923706055, 2.4937629325373973), ('CTSH', 1.7687499523162842, 76.55764182883017), ('KMX', 7.980000019073486, 16.968837720618502)]",406.2339760025716
2001-07-02,"[('BKNG', 46.97999954223633, 2.6669857173246667), ('CTSH', 1.6395829916000366, 76.41881406490486), ('KMX', 7.849999904632568, 15.961145133915553)]",375.88496333719104
2001-07-09,"[('BKNG', 52.20000076293945, 2.553234976764481), ('CTSH', 1.7708330154418945, 75.26337411425048), ('KMX', 7.849999904632568, 16.97819991773719)]",399.83660320520886
2001-07-16,"[('BKNG', 50.279998779296875, 2.7707031871893815), ('CTSH', 1.7583329677581787, 79.22899440786423), ('KMX', 9.260000228881836, 15.044378987720409)]",417.93285860902824
2001-07-23,"[('BKNG', 48.29999923706055, 2.7711606975696075), ('CTSH', 1.8979170322418213, 70.52313526070417), ('KMX', 7.800000190734863, 17.15987901351244)]",401.54117873515264
2001-07-30,"[('BKNG', 51.959999084472656, 2.739749140514417), ('CTSH', 1.8533329963684082, 76.81154067388971), ('KMX', 8.880000114440918, 16.03123434664242)]",427.0720884984416
2001-08-06,"[('BKNG', 46.20000076293945, 2.839117201357217), ('CTSH', 1.8158329725265503, 72.23528752552161), ('KMX', 7.949999809265137, 16.499021385624722)]",393.5016506063339
2001-08-13,"[('BKNG', 39.18000030517578, 3.082086828551104), ('CTSH', 1.71875, 70.25813113204975), ('KMX', 7.690000057220459, 15.703011961596482)]",362.26848864963154
2001-08-20,"[('BKNG', 34.7400016784668, 3.349328165134577), ('CTSH', 1.7379169464111328, 66.9512236006389), ('KMX', 7.635000228881836, 15.239772441441287)]",349.06699823553396
2001-08-27,"[('BKNG', 33.119998931884766, 3.392771291545701), ('CTSH', 1.7620830535888672, 63.77030942058023), ('KMX', 7.099999904632568, 15.826560994572027)]",337.10574465636876
2001-09-03,"[('BKNG', 30.0, 5.128259102576717), ('CTSH', 1.5537500381469727, 99.017067932486)]",307.695546154603
2001-09-10,"[('BKNG', 30.0, 5.132384711441365), ('CTSH', 1.556249976158142, 98.93753812182857)]",307.94308268648194
2001-09-17,"[('CTSH', 0.9225000143051147, 176.0484858025136)]",162.40473067121258
2001-09-24,"[('CTSH', 0.9333329796791077, 176.0484858025136)]",164.3118578220551
2001-10-01,"[('CTSH', 0.9516670107841492, 176.0484858025136)]",167.53953623675383
2001-10-08,"[('CTSH', 1.0004169940948486, 176.0484858025136)]",176.1218969815003
2001-10-15,"[('CTSH', 1.122499942779541, 176.0484858025136)]",197.61441523974636
2001-10-22,"[('CTSH', 1.2949999570846558, 176.0484858025136)]",227.98278155907374
2001-10-29,"[('CTSH', 1.1708329916000366, 176.0484858025136)]",206.12337529881356
2001-11-05,"[('CTSH', 1.256250023841858, 176.0484858025136)]",221.1609144867307
2001-11-12,"[('CTSH', 1.3537499904632568, 176.0484858025136)]",238.3256359762236
2001-11-19,"[('CTSH', 1.355417013168335, 176.0484858025136)]",238.619112799251
2001-11-26,"[('CTSH', 1.3337500095367432, 176.0484858025136)]",234.8046696180317
2001-12-03,"[('CTSH', 1.6520830392837524, 176.0484858025136)]",290.8467174859192
2001-12-10,"[('CTSH', 1.6279170513153076, 88.02424290125681), ('FFIV', 12.569999694824219, 11.399854369692589)]",286.59233189615276
2001-12-17,"[('CTSH', 1.8145829439163208, 154.96273456526)]",281.1927350847529
2001-12-24,"[('CTSH', 1.789167046546936, 154.96273456526)]",277.25421812696305
2001-12-31,"[('CTSH', 1.6354169845581055, 154.96273456526)]",253.42868808159562
2002-01-07,"[('CTSH', 1.5625, 154.96273456526)]",242.12927275821875
2002-01-14,"[('CTSH', 1.4850000143051147, 154.96273456526)]",230.1196630461708
2002-01-21,"[('CTSH', 1.5416669845581055, 154.96273456526)]",238.9009317161025
2002-01-28,"[('CTSH', 1.5408329963684082, 154.96273456526)]",238.77169462563188
2002-02-04,"[('CTSH', 1.4445830583572388, 154.96273456526)]",223.8565410296843
2002-02-11,"[('CTSH', 1.4583330154418945, 154.96273456526)]",225.98727197967753
2002-02-18,"[('CTSH', 1.4487500190734863, 154.96273456526)]",224.50226465710003
2002-02-25,"[('CTSH', 1.5, 154.96273456526)]",232.44410184789
2002-03-04,"[('CTSH', 1.5783330202102661, 154.96273456526)]",244.5828008664286
2002-03-11,"[('CTSH', 1.6725000143051147, 154.96273456526)]",259.17517577715705
2002-03-18,"[('CTSH', 1.7320829629898071, 154.96273456526)]",268.40831243879853
2002-03-25,"[('CTSH', 1.7541669607162476, 154.96273456526)]",271.83050911662076
2002-04-01,"[('CTSH', 1.6924999952316284, 154.96273456526)]",262.27442751278267
2002-04-08,"[('CTSH', 1.6033329963684082, 154.96273456526)]",248.45686553596062
