,holding,total
1997-12-15,[],100.0
1997-12-22,[],100.0
1997-12-29,[],100.0
1998-01-05,[],100.0
1998-01-12,[],100.0
1998-01-19,[],100.0
1998-01-26,[],100.0
1998-02-02,[],100.0
1998-02-09,[],100.0
1998-02-16,[],100.0
1998-02-23,[],100.0
1998-03-02,[],100.0
1998-03-09,[],100.0
1998-03-16,[],100.0
1998-03-23,[],100.0
1998-03-30,[],100.0
1998-04-06,[],100.0
1998-04-13,[],100.0
1998-04-20,[],100.0
1998-04-27,[],100.0
1998-05-04,[],100.0
1998-05-11,[],100.0
1998-05-18,[],100.0
1998-05-25,[],100.0
1998-06-01,[],100.0
1998-06-08,[],100.0
1998-06-15,[],100.0
1998-06-22,[],100.0
1998-06-29,[],100.0
1998-07-06,[],100.0
1998-07-13,[],100.0
1998-07-20,[],100.0
1998-07-27,[],100.0
1998-08-03,[],100.0
1998-08-10,[],100.0
1998-08-17,[],100.0
1998-08-24,[],100.0
1998-08-31,[],100.0
1998-09-07,[],100.0
1998-09-14,[],100.0
1998-09-21,[],100.0
1998-09-28,[],100.0
1998-10-05,[],100.0
1998-10-12,[],100.0
1998-10-19,[],100.0
1998-10-26,[],100.0
1998-11-02,[],100.0
1998-11-09,[],100.0
1998-11-16,[],100.0
1998-11-23,[],100.0
1998-11-30,[],100.0
1998-12-07,[],100.0
1998-12-14,[],100.0
1998-12-21,[],100.0
1998-12-28,[],100.0
1999-01-04,[],100.0
1999-01-11,[],100.0
1999-01-18,[],100.0
1999-01-25,[],100.0
1999-02-01,[],100.0
1999-02-08,[],100.0
1999-02-15,[],100.0
1999-02-22,[],100.0
1999-03-01,[],100.0
1999-03-08,[],100.0
1999-03-15,[],100.0
1999-03-22,[],100.0
1999-03-29,[],100.0
1999-04-05,[],100.0
1999-04-12,[],100.0
1999-04-19,[],100.0
1999-04-26,[],100.0
1999-05-03,[],100.0
1999-05-10,[],100.0
1999-05-17,[],100.0
1999-05-24,[],100.0
1999-05-31,[],100.0
1999-06-07,[],100.0
1999-06-14,[],100.0
1999-06-21,[],100.0
1999-06-28,[],100.0
1999-07-05,[],100.0
1999-07-12,[],100.0
1999-07-19,[],100.0
1999-07-26,"[('GILD', 2.421875, 41.29032258064516)]",100.0
1999-08-02,"[('GILD', 2.230468988418579, 41.29032258064516)]",92.09678403792843
1999-08-09,"[('GILD', 2.396483898162842, 41.29032258064516)]",98.95159321446572
1999-08-16,"[('GILD', 2.550781011581421, 41.29032258064516)]",105.32257080078125
1999-08-23,"[('GILD', 2.525391101837158, 41.29032258064516)]",104.27421323714718
1999-08-30,"[('GILD', 2.609375, 41.29032258064516)]",107.74193548387096
1999-09-06,"[('GILD', 2.625, 41.29032258064516)]",108.38709677419355
1999-09-13,"[('GILD', 2.476562976837158, 41.29032258064516)]",102.25808420488912
1999-09-20,"[('GILD', 2.416016101837158, 41.29032258064516)]",99.75808420488912
1999-09-27,[],84.43549371534777
1999-10-04,[],84.43549371534777
1999-10-11,[],84.43549371534777
1999-10-18,"[('CTSH', 0.9140629768371582, 92.3738252778945)]",84.43549371534777
1999-10-25,"[('CTSH', 0.9570310115814209, 92.3738252778945)]",88.4046154493488
1999-11-01,"[('CTSH', 1.140625, 30.791275092631498), ('QCOM', 36.796875, 0.9544641536144796), ('VRSN', 80.765625, 0.43485453313254)]",105.3638944575984
1999-11-08,"[('ABMD', 15.5625, 1.847123163643677), ('CTSH', 1.0833330154418945, 26.534642464006517), ('QCOM', 47.25, 0.6083778673905761), ('VRSN', 84.0, 0.34221255040719906)]",114.98341693681888
1999-11-15,"[('ABMD', 14.5, 1.1040225463067281), ('CTSH', 1.0651040077209473, 15.029825073798495), ('NTAP', 28.953125, 0.5529049773192897), ('NVDA', 0.8932290077209473, 17.921861899998554), ('PTC', 63.90625, 0.2504970471815755), ('QCOM', 45.8828125, 0.3488959383526796), ('VRSN', 85.03125, 0.18826404317762657)]",112.0582884501329
1999-11-22,"[('ABMD', 14.375, 1.1580989220008358), ('CTSH', 1.1901040077209473, 13.988417731356401), ('NTAP', 32.640625, 0.5100292045192767), ('NVDA', 0.796875, 20.891196240015077), ('PTC', 60.0, 0.27746120006270025), ('QCOM', 48.09375, 0.34615042502948956), ('VRSN', 99.0, 0.16815830306830318)]",116.5337040263341
1999-11-29,"[('AAPL', 1.026785969734192, 13.497128287790535), ('ABMD', 15.28125, 0.9069063039742035), ('CTSH', 1.3567709922790527, 10.214444468868352), ('NTAP', 34.1875, 0.4053721962005352), ('NVDA', 0.7942709922790527, 17.44827910413831), ('PTC', 72.34375, 0.191566817556538), ('QCOM', 48.0546875, 0.2883935507354157), ('TECH', 25.703125, 0.5391819849767605), ('VRSN', 102.96875, 0.1345909507263689)]",124.72795761845217
1999-12-06,"[('AAPL', 0.919642984867096, 14.95401925833211), ('ABMD', 22.25, 0.618083546359217), ('CTSH', 1.640625, 8.382390190624047), ('NLOK', 7.289062976837158, 1.8867114950432144), ('NTAP', 38.46875, 0.35749430138729693), ('NVDA', 0.7903649806976318, 17.400010428541226), ('PTC', 76.875, 0.17889247358039126), ('QCOM', 48.9375, 0.2810188282297334), ('TECH', 24.46875, 0.5620376564594668), ('VRSN', 124.5, 0.11046071410837412)]",137.52358906492577
1999-12-13,"[('AAPL', 0.892857015132904, 14.279246007357413), ('ABMD', 26.75, 0.4766102791954234), ('CTSH', 1.5325520038604736, 8.319016213715576), ('NLOK', 6.953125, 1.8336107819832919), ('NTAP', 36.171875, 0.3524651395173067), ('NVDA', 0.7838540077209473, 16.264922859227568), ('ORCL', 22.671875, 0.5623410048122433), ('PTC', 76.25, 0.16720426188167314), ('QCOM', 56.875, 0.22416395548971563), ('TECH', 24.4375, 0.5217115076614866), ('VRSN', 130.9375, 0.09736954629863544)]",140.24257465325334
1999-12-20,"[('AAPL', 0.924107015132904, 14.150317472009812), ('ABMD', 20.875, 0.6264147373529086), ('CTSH', 2.2760419845581055, 5.745240083864603), ('INCY', 25.78125, 0.5072061146081733), ('NLOK', 7.96875, 1.640960959026443), ('NTAP', 42.25, 0.309500772597443), ('NVDA', 0.9661459922790527, 13.534608378797785), ('ORCL', 26.671875, 0.49026953081633623), ('PTC', 66.875, 0.19553506754754343), ('QCOM', 58.3125, 0.22424707639428884), ('TECH', 25.6875, 0.5090572318147725), ('VRSN', 174.25, 0.07504394629694099)]",156.9168917069036
1999-12-27,"[('AAPL', 0.9179689884185791, 13.907789728193809), ('ABMD', 18.375, 0.6947983492750136), ('CPRT', 3.625, 3.521908873911276), ('CTSH', 2.277343988418579, 5.606056762989903), ('INCY', 30.0, 0.4255639889309458), ('NLOK', 7.328125, 1.7421809354955566), ('NTAP', 41.53125, 0.30740513873115727), ('NVDA', 0.9778649806976318, 13.055912544102107), ('ORCL', 28.015625, 0.4557071158658204), ('PTC', 67.65625, 0.18870273874074273), ('QCOM', 88.0625, 0.1449756669175685), ('TECH', 27.53125, 0.46372466444234733), ('VRSN', 190.9375, 0.06686439105952668)]",165.9699556830689
2000-01-03,"[('AAPL', 0.888392984867096, 13.787462358789274), ('ABMD', 17.9375, 0.6828535101696186), ('BIIB', 36.10416793823242, 0.33925957965913456), ('CTSH', 1.9583330154418945, 6.254648592493672), ('INCY', 52.1875, 0.23470533822596473), ('INTU', 36.78125, 0.3330143711447418), ('NLOK', 6.484375, 1.8889538064451137), ('NTAP', 42.5, 0.28820434914511844), ('NVDA', 0.8723959922790527, 14.040280958500272), ('ORCL', 25.84375, 0.47395152942848984), ('QCOM', 75.0, 0.16331579784890046), ('TECH', 25.984375, 0.4713865482108973), ('VRSN', 169.828125, 0.07212400677842692)]",159.23290290267795
2000-01-10,"[('AAPL', 0.896763026714325, 12.856784092887048), ('ABMD', 21.375, 0.539391280325145), ('BIIB', 38.5, 0.2994672368038955), ('CTSH', 1.9010419845581055, 6.064825874758357), ('INCY', 65.90625, 0.1749377125378849), ('INTU', 40.6875, 0.28336684772841725), ('LRCX', 43.25, 0.26657777149017287), ('NLOK', 6.609375, 1.7444143533919585), ('NTAP', 46.84375, 0.24612650816704418), ('NVDA', 0.9153649806976318, 12.59550983495452), ('ORCL', 26.703125, 0.4317655187155052), ('QCOM', 70.21875, 0.16419387438469035), ('REGN', 14.5, 0.79513714599655), ('TECH', 33.5625, 0.3435229383076343), ('VRSN', 183.4375, 0.06285240813328777)]",172.94232925424964
2000-01-17,"[('AAPL', 0.993861973285675, 12.02267071027148), ('ABMD', 29.4375, 0.4059065897672799), ('BIIB', 49.25, 0.2426167560664833), ('CTSH', 1.7083330154418945, 6.994464854490614), ('GLW', 54.0, 0.221275467338413), ('INCY', 78.5625, 0.15209387731136742), ('INTU', 37.8125, 0.3160033120337006), ('LRCX', 46.3125, 0.2580054032124006), ('NLOK', 7.285155773162842, 1.6401674320117814), ('NTAP', 58.5625, 0.20403629005377677), ('NVDA', 0.9322919845581055, 12.81666627428736), ('ORCL', 29.84375, 0.40038115974950544), ('QCOM', 77.46875, 0.1542412293508583), ('REGN', 14.625, 0.8170171101726019), ('TECH', 33.3125, 0.35869043861236183), ('VRSN', 207.9375, 0.05746378232052565)]",191.18200378038884
2000-01-24,"[('AAPL', 0.9073659777641296, 15.212289274466057), ('ABMD', 29.4375, 0.4688955832375941), ('BIIB', 42.75, 0.32287985336974684), ('CTSH', 1.8671879768371582, 7.392460696398581), ('GLW', 49.0, 0.2816961986031975), ('INCY', 64.25, 0.21483445496586268), ('LRCX', 41.29166793823242, 0.33428326877481784), ('NTAP', 49.59375, 0.2783236543225039), ('NVDA', 0.7786459922790527, 17.72707221051218), ('QCOM', 55.28125, 0.24968888604285677), ('TECH', 30.296875, 0.4555952959358573), ('VRSN', 164.46875, 0.08392544925134213)]",165.6373647786801
2000-01-31,"[('AAPL', 0.9642860293388367, 15.525820837176758), ('ABMD', 27.5625, 0.5431775828501533), ('BIIB', 36.5, 0.4101734829399274), ('CTSH', 2.015625, 7.427637644555584), ('GLW', 54.95833206176758, 0.27241241802027566), ('INCY', 67.5, 0.22179751299714592), ('LRCX', 45.6875, 0.3276898960833346), ('NTAP', 63.96875, 0.23404134248843927), ('NVDA', 0.8450520038604736, 17.716462488596456), ('QCOM', 68.71875, 0.2178638599699114), ('TECH', 31.4375, 0.4762252764153431), ('VRSN', 188.9375, 0.07923960107076335)]",179.6559855276882
2000-02-07,"[('AAPL', 0.970982015132904, 17.37047299733799), ('ABMD', 29.5, 0.5717429449073538), ('BIIB', 39.60416793823242, 0.425874794316401), ('CTSH', 2.7083330154418945, 6.227600807803539), ('GLW', 55.25, 0.30527451357044233), ('INCY', 91.28125, 0.184774166378823), ('LRCX', 46.72916793823242, 0.3609398073824322), ('NTAP', 77.46875, 0.21771897539029528), ('NVDA', 1.0416669845581055, 16.191755258444697), ('QCOM', 66.0, 0.25555177082980207), ('TECH', 35.28125, 0.47805610273918686), ('VRSN', 209.0, 0.08070055920941119)]",202.39700249720326
2000-02-14,"[('AAPL', 0.9933040142059326, 19.312041363538064), ('ABMD', 40.75, 0.47074179653775144), ('BIIB', 43.95833206176758, 0.4363843510249426), ('CTSH', 2.4088540077209473, 7.963424992726079), ('GLW', 64.4375, 0.2976951031451154), ('INCY', 133.46875, 0.14372449138029217), ('LRCX', 46.14583206176758, 0.4156979590970798), ('NTAP', 83.625, 0.22938987394814195), ('NVDA', 1.4036459922790527, 13.666357695908085), ('QCOM', 67.25, 0.2852450291288234), ('TECH', 36.96875, 0.5188903657525172), ('VRSN', 237.125, 0.08089711421787399)]",230.19273850696047
2000-02-21,"[('AAPL', 0.9854909777641296, 16.749027441382395), ('ABMD', 37.625, 0.438698084513121), ('ADSK', 12.0, 1.3755012858171813), ('BIIB', 45.8125, 0.3602950162031362), ('CTSH', 2.3541669845581055, 7.011403837567825), ('GLW', 62.60416793823242, 0.2636568134903034), ('INCY', 140.25, 0.11768994958863584), ('LRCX', 45.83333206176758, 0.36013125573243815), ('NTAP', 96.46875, 0.17110220076248708), ('NVDA', 1.2747399806976318, 12.948535136375707), ('QCOM', 66.78125, 0.24716541588853422), ('TECH', 38.0625, 0.43365557779457936), ('TER', 84.875, 0.19447440859860002), ('VRSN', 239.875, 0.06881090330299604)]",231.08421601728645
2000-02-28,"[('AAPL', 1.1428569555282593, 12.24680801540108), ('ABMD', 33.875, 0.413176375599125), ('ADSK', 11.484375, 1.2187297718352423), ('BIIB', 50.0, 0.2799269944684072), ('CTSH', 2.522135019302368, 5.5494054110123745), ('GLW', 68.41666412353516, 0.20457515581508237), ('INCY', 123.0, 0.1137914611660192), ('JNPR', 132.21875, 0.10585752567937876), ('KLAC', 83.25, 0.16812432100204638), ('LRCX', 50.60416793823242, 0.2765849196553205), ('NTAP', 99.96875, 0.14000724949967225), ('NVDA', 1.2265629768371582, 11.41103228104247), ('QCOM', 65.9375, 0.21226691523670688), ('TECH', 41.78125, 0.33499116765104825), ('TER', 88.4375, 0.1582626117135871), ('VRSN', 248.5, 0.05632333892724491), ('XLNX', 83.125, 0.168377139529869)]",237.93794529814613
2000-03-06,"[('AAPL', 1.1227680444717407, 11.861244174884854), ('ABMD', 30.75, 0.43308702202397703), ('ADSK', 13.71875, 0.9707463090469097), ('AMD', 26.0, 0.5122086895091267), ('BIIB', 43.10416793823242, 0.30895912307879253), ('CTSH', 2.5598959922790527, 5.20233086320859), ('GLW', 63.83333206176758, 0.2086280865669184), ('INCY', 101.625, 0.1310447815718307), ('JNPR', 141.21875, 0.09430352504350374), ('KLAC', 91.125, 0.14614459179409925), ('LRCX', 54.14583206176758, 0.24595477472846408), ('NTAP', 118.4375, 0.1124426463513439), ('NVDA', 2.4583330154418945, 5.417258704815237), ('QCOM', 68.0625, 0.19566466008796757), ('TECH', 38.5625, 0.345346539442134), ('TER', 89.5625, 0.14869421830830196), ('TRMB', 4.9166669845581055, 2.708628827021162), ('VRSN', 239.9375, 0.05550372879286186), ('XLNX', 83.3125, 0.15984907339519633)]",253.03109261750856
2000-03-13,"[('AAPL', 1.1160709857940674, 9.694141189855104), ('ABMD', 25.75, 0.4201689209393577), ('ADSK', 12.28125, 0.8809648622239967), ('AMD', 25.0, 0.4327739885675384), ('BIIB', 39.64583206176758, 0.27290005409224566), ('CTSH', 2.34375, 4.616255878053743), ('GLW', 63.125, 0.17139563903664887), ('INCY', 68.4375, 0.1580909547278679), ('JNPR', 124.96875, 0.08657644182396368), ('KLAC', 80.0, 0.13524187142735575), ('LRCX', 49.0, 0.22080305539160122), ('NTAP', 100.375, 0.10778928731445539), ('NVDA', 2.0807290077209473, 5.199787994515947), ('ORCL', 39.90625, 0.27111917842915484), ('QCOM', 68.125, 0.15881614259359209), ('RMD', 9.125, 1.1856821604590093), ('TECH', 35.953125, 0.30092932712214754), ('TER', 83.0, 0.1303536110143188), ('TRMB', 4.4479169845581055, 2.4324531576803583), ('VRSN', 202.125, 0.05352801342826696), ('XLNX', 75.5, 0.14330264522103922)]",227.20634399795767
2000-03-20,"[('AAPL', 1.238281011581421, 10.007524353027405), ('ABMD', 24.0625, 0.5149975014770901), ('ADSK', 12.4375, 0.9963519500938678), ('AMD', 27.0, 0.4589676807145363), ('BIIB', 39.66666793823242, 0.3124065625726133), ('CTSH', 2.773437976837158, 4.468146568550461), ('GLW', 71.45833587646484, 0.1734175198358333), ('JNPR', 134.5, 0.09213477605421919), ('KLAC', 89.3125, 0.13875020158759951), ('LRCX', 54.25, 0.2284263111390319), ('NTAP', 100.0, 0.12392127379292481), ('NVDA', 1.941406011581421, 6.3830684078278725), ('ORCL', 43.5, 0.28487649147798805), ('QCOM', 73.0, 0.16975516957934905), ('TECH', 39.1875, 0.31622653599470446), ('TER', 91.6875, 0.13515612683618247), ('TRMB', 4.125, 3.0041520919496922), ('VRSN', 190.875, 0.06492273676119177), ('XLNX', 82.625, 0.14998036162532502)]",235.4504202065571
2000-03-27,"[('AAPL', 1.2126120328903198, 12.778584495224733), ('ABMD', 20.25, 0.7652081640600091), ('ADSK', 11.375, 1.362238709645291), ('AMD', 29.5, 0.5252700109225487), ('CTSH', 2.6041669845581055, 5.950257957380783), ('GLW', 64.66666412353516, 0.23962060718972014), ('JNPR', 131.78125, 0.1175847498958705), ('KLAC', 84.25, 0.18392243705893396), ('NTAP', 82.75, 0.1872563785161956), ('NVDA', 1.760090947151184, 8.803786728916226), ('QCOM', 74.65625, 0.20755750954829885), ('TECH', 34.5, 0.44914392238304884), ('TRMB', 4.2916669845581055, 3.6105935940438973), ('XLNX', 82.8125, 0.18711505294750413)]",216.9365145110126
2000-04-03,"[('AAPL', 1.176339030265808, 12.655632923161413), ('ABMD', 20.0, 0.7443657480115865), ('ADBE', 31.25, 0.47639407872741535), ('ADSK', 11.53125, 1.2910408637599333), ('AMD', 37.75, 0.3943659592114366), ('CTSH', 2.1770830154418945, 6.838193516111727), ('GLW', 65.33333587646484, 0.22786705684799752), ('JNPR', 134.7109375, 0.11051303803918468), ('KLAC', 97.4375, 0.15278835109923522), ('NTAP', 79.9375, 0.18623693460805918), ('NVDA', 2.136718988418579, 6.9673714891493885), ('QCOM', 76.125, 0.19556407172718202), ('TECH', 34.5625, 0.4307360567155654), ('TYL', 8.0, 1.8609143700289663), ('XLNX', 81.9375, 0.18169110554058557)]",223.30972440347597
2000-04-10,"[('AAPL', 0.9988840222358704, 20.384000298324093), ('ADSK', 8.953125, 2.274206180216087), ('AMD', 33.0, 0.6170076426438531), ('CTSH', 1.453125, 14.01204452971847), ('NTAP', 50.375, 0.4041935922034174), ('NVDA', 1.4332679510116577, 14.206172818470801), ('QCOM', 52.59375, 0.3871420502863392), ('TECH', 32.5, 0.626500067915297)]",162.8900176579772
2000-04-17,"[('AAPL', 1.0613839626312256, 19.09871556015677), ('ADSK', 9.15625, 2.213905299921457), ('AMD', 39.125, 0.5181104256205965), ('CTSH', 1.8697919845581055, 10.841350572586059), ('NTAP', 56.875, 0.3564144246576851), ('NVDA', 1.6796879768371582, 12.068354767041994), ('QCOM', 54.75, 0.3702478612311569), ('RHI', 28.71875, 0.705847935665927), ('TECH', 34.46875, 0.5880999572774133)]",182.43963362165255
2000-04-24,"[('AAPL', 1.1077009439468384, 19.771397179113208), ('ADSK', 9.59375, 2.2828190559949504), ('AMD', 43.75, 0.5005896072788928), ('CTSH', 1.9114580154418945, 11.457638693355495), ('NTAP', 73.9375, 0.2962068682123626), ('NVDA', 1.8567709922790527, 11.795097731233891), ('QCOM', 54.21875, 0.4039339770550143), ('RHI', 30.5625, 0.7165904398675356), ('TECH', 35.5625, 0.6158395871620824)]",197.10715786606403
2000-05-01,"[('AAPL', 1.010045051574707, 18.388160157198364), ('ADSK', 9.65625, 1.923404030999756), ('AMD', 46.0, 0.4037580472682912), ('CTSH', 2.3776040077209473, 7.8115910446098304), ('NTAP', 69.875, 0.26580136206570865), ('NVDA', 1.9192709922790527, 9.677044174093883), ('PWR', 55.625, 0.3338942952690587), ('QCOM', 54.875, 0.3384577708308226), ('RHI', 30.78125, 0.6033825843440859), ('TECH', 39.71875, 0.4676096346018289), ('TRMB', 6.0, 3.095478362390232)]",204.30157191775533
2000-05-08,"[('AAPL', 0.9609379768371582, 18.041975839884046), ('ADSK', 8.8125, 1.9673440864366596), ('AMD', 42.84375, 0.4046615845187002), ('CTSH', 2.359375, 7.348225594372689), ('NTAP', 58.1875, 0.29795436754840926), ('NVDA', 1.6614580154418945, 10.434943044354881), ('PWR', 52.75, 0.32866767320802015), ('QCOM', 49.0, 0.35382081146373595), ('RHI', 30.96875, 0.5598294978558406), ('TECH', 37.125, 0.4669958184975909), ('TRMB', 6.0, 2.8895366269538436)]",190.7094173789537
2000-05-15,"[('ADSK', 8.890625, 2.175676231372869), ('AMD', 41.90625, 0.4615808261190017), ('CTSH', 2.53125, 7.641727010192361), ('NTAP', 65.125, 0.29701530125987585), ('NVDA', 2.1276040077209473, 9.091504539545134), ('PWR', 51.375, 0.3765084475824704), ('QCOM', 44.59375, 0.43376306084483623), ('RHI', 29.53125, 0.6550051723022025), ('TECH', 34.75, 0.5566365897712062), ('TRMB', 6.3020830154418945, 3.0693219126363886)]",193.43121494549416
2000-05-22,"[('ADSK', 8.859375, 2.2624546728926966), ('AMD', 37.0, 0.5417279558826685), ('CTSH', 2.2447919845581055, 8.929083187012738), ('NTAP', 58.3125, 0.34373306525459785), ('NVDA', 2.198568105697632, 9.116813036500663), ('QCOM', 33.03125, 0.6068173129281736), ('RHI', 29.0625, 0.6896837631882575), ('TECH', 34.8125, 0.5757683121769116), ('TRMB', 6.4895830154418945, 3.088632092380112)]",180.3954093089286
2000-05-29,"[('ADSK', 10.296875, 2.0788013364016846), ('AMD', 45.0625, 0.4750104301971949), ('CTSH', 2.397135019302368, 8.929475118589934), ('NTAP', 74.4375, 0.28755879107655546), ('NVDA', 2.740885019302368, 7.8095787893391115), ('QCOM', 36.34375, 0.5889639211903311), ('RHI', 31.5, 0.6795288098654316), ('TECH', 47.625, 0.44945212621020675), ('TRMB', 7.5, 2.854021001434813), ('VRTX', 41.5, 0.5157869279701469)]",214.05157510761097
2000-06-05,"[('ADSK', 9.15625, 2.137696260542075), ('AMD', 44.375, 0.4410880312245267), ('CTSH', 2.2291669845581055, 8.78053619184946), ('NTAP', 85.125, 0.2299357578336373), ('NVDA', 2.634114980697632, 7.430686028900868), ('PWR', 57.375, 0.3411465165244161), ('QCOM', 39.53125, 0.4951343907816822), ('RHI', 30.71875, 0.6371770135695096), ('TECH', 46.46875, 0.4212138563139394), ('TRMB', 8.302083015441895, 2.3576349874100297), ('VRTX', 41.6875, 0.4695239912584917)]",215.30609524147212
2000-06-12,"[('ABC', 7.359375, 2.435028095484528), ('ADSK', 8.65625, 2.0702134169191564), ('AMD', 41.25, 0.4344311488534896), ('CTSH', 1.96875, 9.10236692835883), ('NTAP', 79.9375, 0.22417870073753177), ('NVDA', 3.1197919845581055, 5.744064020583961), ('PWR', 62.0625, 0.2887457786941623), ('QCOM', 32.875, 0.5451037228960136), ('RHI', 30.0, 0.5973428296735482), ('TECH', 56.09375, 0.3194702598811177), ('TRMB', 7.7083330154418945, 2.32479381136067), ('VRTX', 45.0, 0.3982285531156988)]",215.04341868247735
2000-06-19,"[('ABC', 7.109375, 2.4688231453439298), ('ADSK', 8.53125, 2.0573526211199415), ('AMD', 43.875, 0.40004078743998867), ('CTSH', 1.7916669845581055, 9.79634591707256), ('NTAP', 76.9375, 0.22813048966927055), ('NVDA', 3.084635019302368, 5.690070118214205), ('PWR', 57.75, 0.303927091756355), ('QCOM', 33.1875, 0.5288674817003239), ('RHI', 28.625, 0.6131629536743931), ('TECH', 55.53125, 0.3160704927212966), ('TRMB', 7.0625, 2.4852091396714338), ('VRTX', 48.4375, 0.3623595261714478)]",210.62147458715404
2000-06-26,"[('ABC', 7.753905773162842, 2.249605070255238), ('ADSK', 8.671875, 2.0114710765075015), ('AMD', 38.625, 0.45160454994403854), ('CTSH', 1.3828129768371582, 12.614305791001138), ('NTAP', 80.5, 0.21668603405699985), ('NVDA', 2.648437976837158, 6.586231542571254), ('PWR', 55.0, 0.31714955893797253), ('QCOM', 30.0, 0.5814408580529496), ('RHI', 28.484375, 0.6123787424364582), ('TECH', 65.0, 0.26835731910136135), ('TRMB', 8.135416984558105, 2.144109610447455), ('VRTX', 52.6875, 0.331069527716982)]",209.31870889906185
