,holding,total
1997-12-15,[],100.0
1997-12-22,[],100.0
1997-12-29,[],100.0
1998-01-05,[],100.0
1998-01-12,[],100.0
1998-01-19,[],100.0
1998-01-26,[],100.0
1998-02-02,[],100.0
1998-02-09,[],100.0
1998-02-16,[],100.0
1998-02-23,[],100.0
1998-03-02,[],100.0
1998-03-09,[],100.0
1998-03-16,[],100.0
1998-03-23,[],100.0
1998-03-30,[],100.0
1998-04-06,[],100.0
1998-04-13,[],100.0
1998-04-20,[],100.0
1998-04-27,[],100.0
1998-05-04,[],100.0
1998-05-11,[],100.0
1998-05-18,[],100.0
1998-05-25,[],100.0
1998-06-01,[],100.0
1998-06-08,[],100.0
1998-06-15,[],100.0
1998-06-22,[],100.0
1998-06-29,[],100.0
1998-07-06,[],100.0
1998-07-13,[],100.0
1998-07-20,[],100.0
1998-07-27,[],100.0
1998-08-03,[],100.0
1998-08-10,[],100.0
1998-08-17,[],100.0
1998-08-24,[],100.0
1998-08-31,[],100.0
1998-09-07,[],100.0
1998-09-14,[],100.0
1998-09-21,[],100.0
1998-09-28,[],100.0
1998-10-05,[],100.0
1998-10-12,[],100.0
1998-10-19,[],100.0
1998-10-26,[],100.0
1998-11-02,[],100.0
1998-11-09,[],100.0
1998-11-16,[],100.0
1998-11-23,[],100.0
1998-11-30,[],100.0
1998-12-07,[],100.0
1998-12-14,[],100.0
1998-12-21,[],100.0
1998-12-28,[],100.0
1999-01-04,[],100.0
1999-01-11,[],100.0
1999-01-18,[],100.0
1999-01-25,[],100.0
1999-02-01,[],100.0
1999-02-08,[],100.0
1999-02-15,[],100.0
1999-02-22,[],100.0
1999-03-01,[],100.0
1999-03-08,[],100.0
1999-03-15,[],100.0
1999-03-22,[],100.0
1999-03-29,[],100.0
1999-04-05,[],100.0
1999-04-12,[],100.0
1999-04-19,[],100.0
1999-04-26,[],100.0
1999-05-03,[],100.0
1999-05-10,[],100.0
1999-05-17,[],100.0
1999-05-24,[],100.0
1999-05-31,[],100.0
1999-06-07,[],100.0
1999-06-14,[],100.0
1999-06-21,[],100.0
1999-06-28,[],100.0
1999-07-05,[],100.0
1999-07-12,[],100.0
1999-07-19,[],100.0
1999-07-26,"[('LRCX', 18.458332061767578, 5.417607596686824)]",100.0
1999-08-02,"[('ADTN', 19.90625, 2.5202788188331033), ('LRCX', 18.520832061767578, 2.708803798343412)]",100.33860047479293
1999-08-09,"[('ADTN', 20.0, 1.7364436983449008), ('CENX', 11.125, 3.1216965363503832), ('LRCX', 19.854167938232422, 1.7491981570288793)]",104.18662190069404
1999-08-16,"[('ADTN', 19.9375, 1.6358507245590619), ('CENX', 10.9375, 2.9819221779105187), ('LRCX', 16.625, 1.961790906520078)]",97.84432146268888
1999-08-23,"[('ADTN', 19.90625, 1.2483340348488023), ('CENX', 10.1875, 2.439229387112537), ('FCEL', 564.0, 0.04405966202342016), ('LRCX', 18.583332061767578, 1.337200955060874)]",99.39859752483588
1999-08-30,"[('ADTN', 20.0, 1.2690757637052612), ('CENX', 10.4375, 2.4317619424292434), ('FCEL', 549.0, 0.046232268258843766), ('LRCX', 20.125, 1.2611933055456013)]",101.5260610964209
1999-09-06,"[('ADTN', 19.46875, 0.8687010409956124), ('CAMP', 15.3125, 1.1044913235515643), ('CENX', 10.4375, 1.6203615225756482), ('FCEL', 546.0, 0.030975317567551886), ('LRCX', 20.729167938232422, 0.8158804753899573), ('TTEC', 13.875, 1.2189206048204202)]",101.47514035129997
1999-09-13,"[('ADTN', 20.03125, 0.4906885828056037), ('CAMP', 12.6875, 0.7747078363999802), ('CAMP', 12.6875, 0.7747078363999802), ('CENX', 9.9375, 0.9890923949006036), ('CENX', 9.9375, 0.9890923949006036), ('CLRO', 7.65625, 1.2838015574628243), ('FCEL', 528.0, 0.018615730443796875), ('LRCX', 21.270832061767578, 0.4620931445362539), ('TTEC', 14.0, 0.7020789767374821), ('VSAT', 9.71875, 1.0113549246893632)]",98.2910567432475
1999-09-20,"[('ADTN', 18.65625, 0.46465726061196466), ('ADTN', 18.65625, 0.46465726061196466), ('CAMP', 11.6875, 0.74171225824958), ('CAMP', 11.6875, 0.74171225824958), ('CENX', 9.8125, 0.8834407152399456), ('CENX', 9.8125, 0.8834407152399456), ('CLRO', 7.75, 1.1185499378441246), ('FCEL', 696.0, 0.012455117842373515), ('LRCX', 19.25, 0.45032529965153073), ('TTEC', 12.25, 0.7076540423095483), ('VSAT', 8.1875, 1.0587800938371867)]",95.35638220121163
1999-09-27,"[('ADTN', 17.46875, 0.5420435888001572), ('ADTN', 17.46875, 0.5420435888001572), ('CAMP', 14.5, 0.6530223408174308), ('CAMP', 14.5, 0.6530223408174308), ('CENX', 10.9375, 0.8657210461122512), ('CENX', 10.9375, 0.8657210461122512), ('CLRO', 8.5, 1.1139792872767937), ('FCEL', 681.0, 0.013904293600371142), ('LRCX', 21.604167938232422, 0.4382869069026249), ('TTEC', 13.8125, 0.6855257152472577), ('VSAT', 9.0625, 1.0448357453078894)]",104.15706336038022
1999-10-04,"[('ADTN', 17.8125, 0.48046541458095143), ('ADTN', 17.8125, 0.48046541458095143), ('CAMP', 15.875, 0.5391048943132722), ('CAMP', 15.875, 0.5391048943132722), ('CENX', 10.75, 0.7961200183463439), ('CENX', 10.75, 0.7961200183463439), ('CLRO', 10.4375, 0.8199559470393483), ('FCEL', 630.0, 0.013584587614639996), ('LRCX', 22.520832061767578, 0.3800166074570643), ('MGIC', 8.333333015441895, 1.0269948628435286), ('NTWK', 300.0, 0.02852763399074399), ('TTEC', 13.875, 0.6168137079079782), ('VSAT', 12.28125, 0.6968582348884028)]",111.25777256390157
1999-10-11,"[('ADTN', 19.5, 0.39208673384388243), ('ADTN', 19.5, 0.39208673384388243), ('CAMP', 14.125, 0.5412878803508465), ('CAMP', 14.125, 0.5412878803508465), ('CENX', 10.375, 0.7369341021644056), ('CENX', 10.375, 0.7369341021644056), ('CLRO', 9.6875, 0.7892326513502665), ('FCEL', 588.0, 0.013002876377475693), ('LRCX', 24.645832061767578, 0.31022248673909714), ('MGIC', 6.5416669845581055, 1.1687680415410475), ('MGIC', 6.5416669845581055, 1.1687680415410475), ('NTWK', 300.0, 0.02548563769985236), ('TTEC', 13.125, 0.582528861710911), ('VSAT', 11.3125, 0.6758622152447035)]",107.0396783393799
1999-10-18,"[('ADTN', 18.0625, 0.4351108975856486), ('ADTN', 18.0625, 0.4351108975856486), ('CAMP', 15.5625, 0.5050082305311343), ('CAMP', 15.5625, 0.5050082305311343), ('CENX', 9.75, 0.8060708295016182), ('CENX', 9.75, 0.8060708295016182), ('CLRO', 10.5, 0.7484943416800741), ('FCEL', 600.0, 0.013098650979401296), ('LRCX', 25.041667938232422, 0.3138445333204719), ('MGIC', 7.3333330154418945, 1.0717078538628448), ('MGIC', 7.3333330154418945, 1.0717078538628448), ('NTWK', 321.875, 0.024416902796553872), ('TTEC', 11.9375, 0.6583615151950389), ('VSAT', 12.5625, 0.6256072109564799)]",110.0286682269709
1999-10-25,"[('ADTN', 18.5625, 0.4598663789207018), ('ADTN', 18.5625, 0.4598663789207018), ('CAMP', 18.875, 0.4522526971504915), ('CAMP', 18.875, 0.4522526971504915), ('CENX', 9.0, 0.9484744065239474), ('CENX', 9.0, 0.9484744065239474), ('CLRO', 10.875, 0.7849443364336117), ('FCEL', 615.0, 0.01388011326620411), ('LRCX', 28.145832061767578, 0.3032871666391746), ('MGIC', 8.666666984558105, 0.9849541552623501), ('MGIC', 8.666666984558105, 0.9849541552623501), ('NTWK', 350.0, 0.024389341882044363), ('TTEC', 14.1875, 0.6016753944469094), ('VSAT', 13.25, 0.6442467666955115)]",119.50777522201739
1999-11-01,"[('ADTN', 18.03125, 0.4088201679303146), ('ADTN', 18.03125, 0.4088201679303146), ('CAMP', 19.625, 0.3756198039741903), ('CAMP', 19.625, 0.3756198039741903), ('CENX', 9.625, 0.7658741457655569), ('CENX', 9.625, 0.7658741457655569), ('CLRO', 12.5625, 0.5867891465069441), ('CMTL', 6.9166669845581055, 1.065764575546417), ('FCEL', 732.0, 0.01007040799589274), ('LRCX', 29.604167938232422, 0.24900340615462738), ('MGIC', 9.666666984558105, 0.7625729390253182), ('MGIC', 9.666666984558105, 0.7625729390253182), ('NICE', 19.625, 0.3756198039741903), ('NOVT', 23.8125, 0.30956592768476576), ('NTWK', 362.5, 0.02033527904274065), ('TTEC', 12.875, 0.5725466914946397), ('VSAT', 12.5625, 0.5867891465069441)]",125.31615710088924
1999-11-08,"[('ADTN', 19.625, 0.4061453256648674), ('ADTN', 19.625, 0.4061453256648674), ('CAMP', 22.625, 0.3522918018198021), ('CAMP', 22.625, 0.3522918018198021), ('CENX', 10.5, 0.7591049539212402), ('CENX', 10.5, 0.7591049539212402), ('CLRO', 14.75, 0.5403797977066456), ('CMTL', 11.055556297302246, 0.7209589279662021), ('FCEL', 726.0, 0.010978790655885706), ('INOD', 2.40625, 3.3124579807472303), ('LRCX', 30.875, 0.2581571503213934), ('MGIC', 11.583333015441895, 0.6881095454604739), ('MGIC', 11.583333015441895, 0.6881095454604739), ('NICE', 24.0, 0.3321084173405426), ('NOVT', 26.625, 0.2993653339407708), ('NTWK', 362.5, 0.021987867630822132), ('TTEC', 15.5, 0.514232388140195), ('VSAT', 13.1875, 0.6044058400889496)]",143.4708362911144
1999-11-15,"[('ADTN', 21.09375, 0.32068677058631584), ('ADTN', 21.09375, 0.32068677058631584), ('CAMP', 21.3125, 0.3173952641433478), ('CAMP', 21.3125, 0.3173952641433478), ('CENX', 10.0625, 0.672247112253923), ('CENX', 10.0625, 0.672247112253923), ('CLRO', 12.5, 0.541158925364408), ('CMTL', 8.11111068725586, 0.8339778395187518), ('DAKT', 2.640625, 2.561699054979446), ('FCEL', 841.5, 0.0080386055461142), ('INOD', 2.203125, 3.070405250294513), ('INOD', 2.203125, 3.070405250294513), ('LRCX', 26.083332061767578, 0.25934135067698455), ('MGIC', 11.875, 0.5696409740677979), ('MGIC', 11.875, 0.5696409740677979), ('NICE', 22.5, 0.3006438474246711), ('NOVT', 25.78125, 0.2623800850251675), ('NTWK', 390.625, 0.017317085611661055), ('SILC', 2.625, 2.576947263640038), ('TTEC', 21.6875, 0.3119071615933187), ('VSAT', 12.375, 0.5466251771357656)]",142.05421790815709
1999-11-22,"[('ADTN', 20.9375, 0.3298575937271941), ('ADTN', 20.9375, 0.3298575937271941), ('BELFB', 25.3125, 0.27284517012002474), ('CAMP', 21.75, 0.3175353272948564), ('CAMP', 21.75, 0.3175353272948564), ('CENX', 9.5625, 0.722237215023595), ('CENX', 9.5625, 0.722237215023595), ('CLRO', 12.9375, 0.5338275067565701), ('CMTL', 8.61111068725586, 0.8020328177739424), ('DAKT', 2.640625, 2.6154389088428407), ('FCEL', 801.0, 0.008622213943399659), ('INOD', 2.109375, 3.274142041440297), ('INOD', 2.109375, 3.274142041440297), ('LRCX', 25.458332061767578, 0.2712822407967136), ('MGIC', 13.958333015441895, 0.494786401859211), ('MGIC', 13.958333015441895, 0.494786401859211), ('NICE', 21.1875, 0.3259654687274632), ('NOVT', 27.0, 0.2557923469875232), ('NTWK', 431.25, 0.016014825202697106), ('SILC', 5.375, 1.284910394169884), ('TTEC', 23.5, 0.29388907951757987), ('VSAT', 12.625, 0.54704105890401)]",151.94065411058878
1999-11-29,"[('AAPL', 1.026785969734192, 4.526662743408723), ('ADTN', 19.59375, 0.2372141011623892), ('ADTN', 19.59375, 0.2372141011623892), ('AMD', 15.75, 0.2951056377555913), ('AMKR', 27.75, 0.1674923889964167), ('ASML', 37.3125, 0.12456720387673201), ('BELFB', 22.875, 0.203187488290735), ('CAMP', 27.0625, 0.17174739195013627), ('CAMP', 27.0625, 0.17174739195013627), ('CENX', 10.75, 0.43236407392098264), ('CENX', 10.75, 0.43236407392098264), ('CLRO', 12.0, 0.3873261495542136), ('CMTL', 8.11111068725586, 0.5730304977779855), ('CNXN', 19.583332061767578, 0.23734029428652018), ('DAKT', 2.484375, 1.8708583827524279), ('DSGX', 11.25, 0.4131478928578278), ('FCEL', 843.75, 0.005508638571437704), ('FORTY', 37.75, 0.12312354422915399), ('IIVI', 2.75, 1.690150470782023), ('INOD', 2.140625, 2.171288196041139), ('INOD', 2.140625, 2.171288196041139), ('LOGI', 3.1875, 1.458169033615863), ('LRCX', 29.083332061767578, 0.15981366181767825), ('MGIC', 20.0, 0.23239568973252817), ('MGIC', 20.0, 0.23239568973252817), ('NICE', 21.1875, 0.21937056257937762), ('NOVT', 27.1875, 0.17095774876875636), ('NTWK', 487.5, 0.00953418214287295), ('OLED', 5.875, 0.7911342629192448), ('PLUS', 5.125, 0.906910008712305), ('SEAC', 21.833332061767578, 0.21288156024473887), ('SILC', 4.125, 1.1267669805213487), ('TTEC', 23.0, 0.20208320846306796), ('UEIC', 18.75, 0.2478887357146967), ('VSAT', 15.875, 0.2927819713165709)]",162.6769828127697
1999-12-06,"[('AAPL', 0.919642984867096, 5.3306316866317305), ('ADTN', 24.75, 0.19807183981903542), ('ADTN', 24.75, 0.19807183981903542), ('AMD', 14.625, 0.3351984981552907), ('AMKR', 25.0, 0.19609112142084506), ('ASML', 36.28125, 0.1351187744501947), ('BELFB', 30.25, 0.16205877803375623), ('CAMP', 28.5625, 0.1716333666703239), ('CAMP', 28.5625, 0.1716333666703239), ('CENX', 10.125, 0.484175608446531), ('CENX', 10.125, 0.484175608446531), ('CLRO', 15.5, 0.31627600229168557), ('CMTL', 8.0, 0.6127847544401408), ('CNXN', 20.833332061767578, 0.23530936006715764), ('DAKT', 3.210937976837158, 1.5267432977170035), ('DSGX', 12.25, 0.40018596208335727), ('FCEL', 967.5, 0.005066954041882301), ('FORTY', 36.75, 0.13339532069445242), ('FORTY', 36.75, 0.13339532069445242), ('GILT', 2175.0, 0.0022539209358717824), ('IIVI', 2.25, 2.1787902380093893), ('INOD', 2.15625, 2.273520248357624), ('INOD', 2.15625, 2.273520248357624), ('LOGI', 3.5625, 1.376078045058562), ('LRCX', 29.125, 0.16831855915952365), ('MGIC', 23.333332061767578, 0.2100976415431754), ('MGIC', 23.333332061767578, 0.2100976415431754), ('NICE', 24.4375, 0.20060472779626093), ('NOVT', 29.25, 0.16759924907764534), ('NTWK', 581.25, 0.008434026727778283), ('OLED', 9.875, 0.4964332187869495), ('PLUS', 5.578125, 0.8788397598693336), ('SEAC', 26.75, 0.18326273029985518), ('SILC', 6.125, 0.8003719241667145), ('TTEC', 26.75, 0.18326273029985518), ('UEIC', 19.9375, 0.24588228391328534), ('VSAT', 19.5, 0.251398873616468)]",181.38428731428166
1999-12-13,"[('AAPL', 0.892857015132904, 5.500052268038013), ('ADTN', 24.25, 0.20250557736558267), ('ADTN', 24.25, 0.20250557736558267), ('AMD', 14.40625, 0.34087706732254264), ('AMKR', 26.0, 0.18887539427366845), ('ASML', 36.4921875, 0.13457018029175094), ('BELFB', 28.375, 0.1730664405679429), ('CAMP', 25.8125, 0.19024737050325927), ('CAMP', 25.8125, 0.19024737050325927), ('CENX', 12.75, 0.3851576667541474), ('CENX', 12.75, 0.3851576667541474), ('CLRO', 14.0625, 0.3492096178570937), ('CMTL', 7.444444179534912, 0.6596543855638363), ('CNXN', 20.625, 0.2380974667207457), ('DAKT', 3.28125, 1.496612647958973), ('DSGX', 13.5, 0.36376001860113927), ('ELTK', 14.375, 0.34161810442541773), ('FCEL', 933.75, 0.0052591809918237), ('FORTY', 43.25, 0.11354358962116486), ('FORTY', 43.25, 0.11354358962116486), ('GILT', 2081.25, 0.002359524444980363), ('IIVI', 2.484375, 1.9766582142854359), ('INOD', 2.1875, 2.2449189719384592), ('INOD', 2.1875, 2.2449189719384592), ('LOGI', 3.6875, 1.331731593522815), ('LRCX', 29.854167938232422, 0.1644916134080718), ('MGIC', 22.166667938232422, 0.22153804373301608), ('MGIC', 22.166667938232422, 0.22153804373301608), ('NICE', 24.59375, 0.19967513092209932), ('NOVT', 30.0, 0.16369200837051265), ('NTWK', 656.25, 0.007483063239794864), ('OLED', 9.59375, 0.5118707753605608), ('PLUS', 5.875, 0.8358740852962349), ('SEAC', 29.0, 0.16933656038328895), ('SILC', 5.5, 0.8928655002027963), ('TTEC', 30.0625, 0.16335169234479435), ('UEIC', 22.4375, 0.21886396662352667), ('VSAT', 21.5, 0.22840745354025022)]",186.60888954238442
1999-12-20,"[('AAPL', 0.924107015132904, 5.508870738679866), ('ADTN', 24.578125, 0.20712670698332142), ('ADTN', 24.578125, 0.20712670698332142), ('AMD', 14.3125, 0.35568811144624957), ('AMKR', 26.6875, 0.1907554508693001), ('ASML', 42.0703125, 0.12100661470186243), ('BELFB', 25.0, 0.20363144380297787), ('CAMP', 25.75, 0.19770043087667755), ('CAMP', 25.75, 0.19770043087667755), ('CENX', 14.0, 0.36362757821960334), ('CENX', 14.0, 0.36362757821960334), ('CLRO', 13.25, 0.3842102713263733), ('CMTL', 7.555555820465088, 0.6737804889595904), ('CNXN', 20.333332061767578, 0.25036654492288385), ('DAKT', 3.507812976837158, 1.4512706716948707), ('DSGX', 16.5625, 0.3073682170610987), ('ELTK', 13.125, 0.38786941676757686), ('FCEL', 963.0, 0.005286382237875853), ('FORTY', 40.75, 0.12492726613679624), ('FORTY', 40.75, 0.12492726613679624), ('GILT', 2380.0, 0.0021389857542329607), ('IIVI', 2.6875, 1.8942459888649104), ('INOD', 2.125, 2.395664044740916), ('INOD', 2.125, 2.395664044740916), ('LOGI', 3.6875, 1.3805521613761211), ('LRCX', 36.08333206176758, 0.14108414617474963), ('MGIC', 21.291667938232422, 0.2390975713994284), ('MGIC', 21.291667938232422, 0.2390975713994284), ('NICE', 24.21875, 0.21020020005468681), ('NOVT', 29.25, 0.17404396906237424), ('NTWK', 934.375, 0.005448332944561281), ('OLED', 9.0, 0.5656428994527163), ('PLUS', 5.90625, 0.861932037261282), ('SEAC', 33.25, 0.1531063487240435), ('SILC', 5.375, 0.9471229944324552), ('TTEC', 32.875, 0.15485280897564857), ('UEIC', 20.125, 0.25295831528320234), ('VSAT', 27.5, 0.1851194943663435)]",193.44987161282896
1999-12-27,"[('AAPL', 0.9179689884185791, 5.784082094608066), ('ADTN', 25.71875, 0.20644891331489215), ('ADTN', 25.71875, 0.20644891331489215), ('AMD', 14.46875, 0.36697074656189255), ('AMKR', 28.25, 0.18795072528557105), ('ASML', 42.65625, 0.12447432648949175), ('BELFB', 23.9375, 0.22181129981482536), ('CAMP', 26.3125, 0.20179032738498365), ('CAMP', 26.3125, 0.20179032738498365), ('CENX', 15.0, 0.35397386595449215), ('CENX', 15.0, 0.35397386595449215), ('CLRO', 14.0, 0.3792577135226702), ('CMTL', 6.555555820465088, 0.8099401690306542), ('CNXN', 23.0, 0.2308525212746688), ('DAKT', 3.15625, 1.6822520362193687), ('DSGX', 21.5, 0.24695851113104103), ('ELTK', 15.0, 0.35397386595449215), ('FCEL', 902.25, 0.005884852301820318), ('FORTY', 41.9375, 0.12660764207016112), ('FORTY', 41.9375, 0.12660764207016112), ('GILT', 2375.0, 0.0022356244165546873), ('IIVI', 2.515625, 2.110651623082686), ('INOD', 1.984375, 2.6757079631205705), ('INOD', 1.984375, 2.6757079631205705), ('LOGI', 3.445312976837158, 1.5411104956251815), ('LRCX', 37.1875, 0.1427793745026523), ('MGIC', 20.666667938232422, 0.2569164998047335), ('MGIC', 20.666667938232422, 0.2569164998047335), ('NICE', 24.59375, 0.21589257389854669), ('NOVT', 26.25, 0.2022707805454241), ('NTWK', 928.125, 0.005720789752799873), ('OLED', 16.75, 0.3169915217502915), ('PLUS', 9.0, 0.589956443257487), ('SEAC', 35.375, 0.15009492549307088), ('SILC', 4.25, 1.2493195268982076), ('TTEC', 33.703125, 0.15754052448600486), ('UEIC', 23.0, 0.2308525212746688), ('VSAT', 24.9375, 0.2129166111004464)]",201.76510359406052
2000-01-03,"[('AAPL', 0.888392984867096, 5.31447439949745), ('ADTN', 27.84375, 0.1695655856258337), ('ADTN', 27.84375, 0.1695655856258337), ('AMD', 16.25, 0.29054410921657275), ('AMKR', 25.0625, 0.18838271420525915), ('ASML', 38.015625, 0.1241947692499941), ('AZPN', 29.875, 0.15803654476215254), ('BELFB', 21.0, 0.22482579879853842), ('BELFB', 21.0, 0.22482579879853842), ('CAMP', 26.5625, 0.17774463152072686), ('CAMP', 26.5625, 0.17774463152072686), ('CENX', 16.875, 0.2797832162826256), ('CENX', 16.875, 0.2797832162826256), ('CLRO', 13.5625, 0.3481173658816079), ('CMTL', 7.722221851348877, 0.6113968059522413), ('CNXN', 20.291667938232422, 0.2326739127183143), ('CYBE', 19.0, 0.24849167235627934), ('DAKT', 3.5, 1.3489547927912307), ('DSGX', 25.125, 0.18791410048833063), ('ELTK', 13.4375, 0.3513556669595764), ('ERIC', 76.171875, 0.06198274329953552), ('FCEL', 1075.5, 0.004389904021170904), ('FORTY', 39.5, 0.11952763986757739), ('FORTY', 39.5, 0.11952763986757739), ('GILT', 2070.0, 0.0022808414370866217), ('IIVI', 2.875, 1.6422058347023678), ('INOD', 2.15625, 2.189607779603157), ('INOD', 2.15625, 2.189607779603157), ('INTU', 36.78125, 0.12836273304385543), ('LOGI', 4.03125, 1.1711855565319211), ('LRCX', 35.58333206176758, 0.13268408272091362), ('MGIC', 20.0, 0.23606708873846535), ('MGIC', 20.0, 0.23606708873846535), ('NICE', 24.0, 0.19672257394872114), ('NOVT', 28.125, 0.16786992976957538), ('NTWK', 971.875, 0.004857972244135622), ('OLED', 16.8125, 0.28082330258850896), ('PLUS', 11.125, 0.42439027188937595), ('SEAC', 30.5, 0.15479809097604286), ('SILC', 5.9375, 0.7951733515400938), ('TRMB', 3.8541669845581055, 1.2249966837673554), ('TTEC', 31.25, 0.15108293679261783), ('UEIC', 18.75, 0.25180489465436307), ('VSAT', 26.9375, 0.1752702282977005)]",207.73903808984952
